SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1731947001.541337, -9.059061, -0.446369, -3.783288, 0.005752, -1.306493, 0.001479, , , 
1731947001.551339, -9.111434, -0.445770, -3.611504, 0.017553, -1.294762, 0.003961, , , 
1731947001.561341, -9.166949, -0.400730, -3.480720, 0.020159, -1.302276, 0.005340, , , 
1731947001.571335, -9.185804, -0.393098, -3.394978, 0.010261, -1.341862, 0.005281, , , 
1731947001.581410, -9.253290, -0.394594, -3.158700, -0.001006, -1.371048, 0.000486, , , 
1731947001.591415, -9.299379, -0.406565, -3.046322, -0.005788, -1.381828, 0.000589, , , 
1731947001.601415, -9.316736, -0.395941, -2.995595, -0.007497, -1.406127, 0.000206, , , 
1731947001.611336, -9.375095, -0.401328, -2.762909, -0.010412, -1.399440, 0.001117, , , 
1731947001.621415, -9.439140, -0.427365, -2.528726, -0.008537, -1.358875, 0.000980, , , 
1731947001.631416, -9.483134, -0.421230, -2.339434, -0.003921, -1.294354, 0.001193, , , 
1731947001.641349, -9.521291, -0.414047, -2.223764, -0.002687, -1.229504, 0.001753, , , 
1731947001.651414, -9.547478, -0.430058, -2.147449, -0.005995, -1.180511, 0.003618, , , 
1731947001.661361, -9.562441, -0.427066, -2.133383, -0.004769, -1.166365, 0.001816, , , 
1731947001.671407, -9.569923, -0.402525, -2.119617, -0.005471, -1.174514, 0.000880, , , 
1731947001.681397, -9.598504, -0.386514, -1.990629, -0.003321, -1.179504, -0.000194, , , 
1731947001.690632, -9.621099, -0.416890, -1.868076, -0.006217, -1.188960, 0.002772, , , 
1731947001.701400, -9.713126, -0.381277, -1.799392, 0.008733, -1.164776, -0.004008, , , 
1731947001.711342, -9.779266, -0.284311, -1.591246, 0.079569, -0.939819, -0.005859, , , 
1731947001.721332, -9.590274, 0.342969, -2.584241, 0.278968, -0.687746, 0.019349, , , 
1731947001.731385, -9.527426, 0.171185, -2.143858, 0.420868, -0.585587, 0.041626, , , 
1731947001.741350, -9.881918, -0.320673, -1.029058, 0.423739, -0.612835, 0.031033, , , 
1731947001.751331, -9.975441, -0.744297, -0.196773, 0.304701, -0.737132, 0.005064, , , 
1731947001.761359, -9.815179, -0.815226, -0.649577, 0.199903, -0.782455, -0.012670, , , 
1731947001.771334, -9.808296, -0.552013, -0.665738, 0.085934, -0.817378, -0.028242, , , 
1731947001.781420, -9.750237, -0.564882, -0.856526, 0.019219, -0.789466, -0.031395, , , 
1731947001.791336, -9.735871, -0.631471, -1.074398, 0.028430, -0.777468, -0.026089, , , 
1731947001.801412, -9.785252, -0.582689, -0.992546, 0.063578, -0.756411, -0.020193, , , 
1731947001.811339, -9.788394, -0.468515, -0.902015, 0.154681, -0.708781, -0.013591, , , 
1731947001.821426, -9.760562, -0.581641, -0.633416, 0.251136, -0.626763, 0.006875, , , 
1731947001.831340, -9.755474, -0.540042, -0.435745, 0.305338, -0.521204, 0.034757, , , 
1731947001.841338, -9.801113, -0.420482, -0.323816, 0.310573, -0.419943, 0.039458, , , 
1731947001.851344, -9.867852, -0.333991, -0.228197, 0.267348, -0.344080, 0.017820, , , 
1731947001.861335, -9.856629, -0.333542, -0.399383, 0.202411, -0.269915, -0.009241, , , 
1731947001.871332, -9.868750, -0.378284, -0.547674, 0.096549, -0.242496, -0.040505, , , 
1731947001.881330, -9.839421, -0.405219, -0.519542, -0.015080, -0.302665, -0.058259, , , 
1731947001.891332, -9.847651, -0.408062, -0.578948, -0.126069, -0.406074, -0.069822, , , 
1731947001.901349, -9.705345, -0.468665, -0.623989, -0.192407, -0.540199, -0.026470, , , 
1731947001.911358, -9.768193, -0.599299, -0.839766, -0.209239, -0.528844, -0.031576, , , 
1731947001.921364, -9.834483, -0.457293, -0.630722, -0.175111, -0.562452, -0.031341, , , 
1731947001.931334, -9.812187, -0.482581, -0.602591, -0.099841, -0.589153, -0.023998, , , 
1731947001.941341, -9.812336, -0.436194, -0.608127, 0.019336, -0.714419, -0.025042, , , 
1731947001.951426, -9.801263, -0.493206, -0.473902, 0.104800, -0.701665, -0.015387, , , 
1731947001.961341, -9.807548, -0.452803, -0.127791, 0.151883, -0.708301, -0.014647, , , 
1731947001.971344, -9.827300, -0.443825, -0.177620, 0.183284, -0.672063, -0.017131, , , 
1731947001.981404, -9.706243, -0.646135, 0.042647, 0.129404, -0.668048, 0.034619, , , 
1731947001.991345, -9.862016, -0.479589, 0.029179, 0.091458, -0.644152, 0.025346, , , 
1731947002.001351, -9.792883, -0.441431, 0.196025, 0.036845, -0.698129, 0.029918, , , 
1731947002.011375, -9.803508, -0.520440, 0.352546, -0.013434, -0.701051, 0.029862, , , 
1731947002.021389, -9.841665, -0.431854, 0.246752, -0.023037, -0.705941, 0.025707, , , 
1731947002.031328, -9.849147, -0.438588, 0.121356, 0.010826, -0.692749, 0.022808, , , 
1731947002.041353, -9.773281, -0.443825, 0.555305, 0.006950, -0.646329, 0.022869, , , 
1731947002.051329, -9.820566, -0.458639, 0.638204, -0.005900, -0.630908, 0.025913, , , 
1731947002.061351, -9.787496, -0.478092, 0.580744, -0.024859, -0.637079, 0.027444, , , 
1731947002.071341, -9.862914, -0.422427, 0.530166, 0.013340, -0.562222, 0.019019, , , 
1731947002.081405, -9.812935, -0.433650, 0.982521, -0.010803, -0.515112, 0.020951, , , 
1731947002.091345, -9.813833, -0.450858, 0.822857, -0.008418, -0.464147, 0.018912, , , 
1731947002.101348, -9.812785, -0.429161, 0.922965, -0.009780, -0.401555, 0.017799, , , 
1731947002.111425, -9.788544, -0.425120, 0.908151, -0.011567, -0.355993, 0.018049, , , 
1731947002.121335, -9.798420, -0.411503, 0.831387, -0.015439, -0.348844, 0.016469, , , 
1731947002.131349, -9.801413, -0.416591, 0.775871, -0.012698, -0.353146, 0.015936, , , 
1731947002.141342, -9.797522, -0.430208, 0.765396, -0.001354, -0.360382, 0.013498, , , 
1731947002.151406, -9.809792, -0.423325, 0.839018, 0.000386, -0.378162, 0.011864, , , 
1731947002.161365, -9.777321, -0.449811, 0.806996, 0.012535, -0.403333, 0.010241, , , 
1731947002.171334, -9.824607, -0.453103, 1.194856, 0.033393, -0.277054, 0.006213, , , 
1731947002.181328, -9.787496, -0.441132, 1.457321, 0.030775, -0.142008, 0.003109, , , 
1731947002.191332, -9.792135, -0.422726, 1.054496, 0.049951, -0.068214, -0.000450, , , 
1731947002.201333, -9.785551, -0.410456, 1.243638, 0.034482, -0.034698, -0.000343, , , 
1731947002.211405, -9.794230, -0.390405, 1.131410, 0.033890, -0.005564, -0.003675, , , 
1731947002.221330, -9.759963, -0.417190, 1.038036, 0.020389, -0.016979, -0.003563, , , 
1731947002.231342, -9.760262, -0.432902, 0.994342, 0.014022, -0.047770, -0.000976, , , 
1731947002.241331, -9.785252, -0.441730, 0.884059, 0.017367, -0.074867, 0.001884, , , 
1731947002.251413, -9.802759, -0.441281, 0.896928, 0.041664, -0.069425, 0.001151, , , 
1731947002.261412, -9.745448, -0.451307, 1.287781, 0.003729, -0.089938, 0.005340, , , 
1731947002.271338, -9.791387, -0.407014, 1.142184, 0.001206, -0.069715, 0.002221, , , 
1731947002.281353, -9.784803, -0.403872, 1.156699, -0.005096, -0.045789, 0.002123, , , 
1731947002.291345, -9.764452, -0.403124, 1.168370, -0.009246, -0.026468, 0.000706, , , 
1731947002.301405, -9.768792, -0.414047, 1.067664, -0.012922, -0.029171, 0.000774, , , 
1731947002.311362, -9.765649, -0.413449, 1.039084, -0.014699, -0.046950, -0.002101, , , 
1731947002.321332, -9.780463, -0.425869, 0.986710, -0.017561, -0.079260, 0.002362, , , 
1731947002.331270, -9.771784, -0.450409, 1.001375, -0.018303, -0.103531, 0.003026, , , 
1731947002.341353, -9.764901, -0.445172, 1.101482, -0.017268, -0.109110, 0.004458, , , 
1731947002.351368, -9.777171, -0.425569, 1.115249, -0.020883, -0.109703, 0.006710, , , 
1731947002.361354, -9.752930, -0.417639, 1.188571, -0.021559, -0.090341, 0.004935, , , 
1731947002.371332, -9.769540, -0.403573, 1.262642, -0.024421, -0.063377, 0.004169, , , 
1731947002.381355, -9.777171, -0.399832, 1.105822, -0.022546, -0.070142, 0.002866, , , 
1731947002.391332, -9.768343, -0.400580, 1.025616, -0.010348, -0.069731, 0.001048, , , 
1731947002.401362, -9.775076, -0.414496, 1.148618, -0.000157, -0.049247, 0.000798, , , 
1731947002.411394, -9.779416, -0.437690, 1.122581, 0.006164, -0.043751, -0.000973, , , 
1731947002.421346, -9.770438, -0.443526, 1.110461, 0.014758, -0.036807, -0.001408, , , 
1731947002.431344, -9.766846, -0.458340, 1.133804, 0.018085, -0.038555, -0.000349, , , 
1731947002.441343, -9.752481, -0.438289, 1.151162, 0.021395, -0.037026, 0.000503, , , 
1731947002.451410, -9.758167, -0.421679, 1.211765, 0.017077, -0.035995, -0.000199, , , 
1731947002.461363, -9.750985, -0.402226, 1.194258, 0.015091, -0.036776, 0.000482, , , 
1731947002.471334, -9.762357, -0.381127, 1.193659, 0.009232, -0.039322, -0.001007, , , 
1731947002.481348, -9.746346, -0.400131, 1.237952, 0.000233, -0.046472, 0.001879, , , 
1731947002.491335, -9.747394, -0.410007, 1.345541, -0.009848, -0.020573, 0.000618, , , 
1731947002.501401, -9.771784, -0.422876, 1.433379, -0.022634, 0.030737, 0.000756, , , 
1731947002.511342, -9.774777, -0.428861, 1.279102, -0.017418, 0.076421, -0.001803, , , 
1731947002.521335, -9.793482, -0.421978, 1.122432, -0.011349, 0.074452, -0.003285, , , 
1731947002.531344, -9.762806, -0.432453, 1.266982, -0.017968, 0.086418, -0.003111, , , 
1731947002.541334, -9.773430, -0.397138, 1.055244, -0.006022, 0.093186, -0.005569, , , 
1731947002.551348, -9.768941, -0.411354, 1.199046, -0.002401, 0.113578, -0.007804, , , 
1731947002.561406, -9.767295, -0.389956, 1.231218, -0.002376, 0.138146, -0.009837, , , 
1731947002.571349, -9.828048, -0.394295, 1.044022, 0.017370, 0.155548, -0.021558, , , 
1731947002.581341, -9.670929, -0.452803, 1.434426, -0.040987, 0.128273, -0.004222, , , 
1731947002.591338, -9.890597, -0.402675, 1.055843, 0.002634, 0.190765, -0.015824, , , 
1731947002.601409, -9.695020, -0.456095, 1.158794, -0.030058, 0.156165, -0.003188, , , 
1731947002.611366, -9.798869, -0.431704, 1.267879, -0.026623, 0.192813, -0.008125, , , 
1731947002.621339, -9.838224, -0.390704, 0.789189, 0.010841, 0.224135, -0.020054, , , 
1731947002.631420, -9.666739, -0.419883, 1.467646, -0.049872, 0.199597, -0.005892, , , 
1731947002.641336, -9.870545, -0.397886, 0.894085, -0.019966, 0.242496, -0.018921, , , 
1731947002.651365, -9.710134, -0.478840, -0.343119, 0.037813, 0.001982, -0.000539, , , 
1731947002.661406, -9.789142, -0.421978, 1.108366, 0.040145, 0.013842, 0.000087, , , 
1731947002.671332, -9.780314, -0.424971, 1.443704, 0.029726, 0.099447, -0.002926, , , 
1731947002.681371, -9.705794, -0.450110, 1.538275, -0.045089, 0.098904, 0.003552, , , 
1731947002.691345, -9.866355, -0.437690, 0.742053, -0.012652, 0.117642, -0.007434, , , 
1731947002.701362, -9.748441, -0.458490, 0.628179, -0.012308, 0.029131, -0.004107, , , 
1731947002.711414, -9.792434, -0.424223, 1.038635, -0.021566, 0.011012, -0.000936, , , 
1731947002.721369, -9.758018, -0.414496, 1.036540, -0.034115, -0.005096, 0.001724, , , 
1731947002.731340, -9.733776, -0.423474, 1.109413, -0.060528, -0.032468, 0.006460, , , 
1731947002.741411, -9.770737, -0.367959, 1.461959, -0.102987, -0.007495, 0.008050, , , 
1731947002.751414, -9.687389, -0.426617, 1.856853, -0.199355, -0.018829, 0.019014, , , 
1731947002.761384, -9.656713, -0.454599, 1.890073, -0.313452, -0.058910, 0.033096, , , 
1731947002.771339, -9.713126, -0.448763, 1.262792, -0.357135, -0.081889, 0.043386, , , 
1731947002.781335, -9.857078, -0.414347, 0.654814, -0.340284, -0.107026, 0.039734, , , 
1731947002.791337, -9.788693, -0.426617, 0.627430, -0.312226, -0.135320, 0.040334, , , 
1731947002.801338, -9.831490, -0.403872, 0.712874, -0.276118, -0.111967, 0.034329, , , 
1731947002.811409, -9.839870, -0.427066, 0.709432, -0.241734, -0.089471, 0.029087, , , 
1731947002.821426, -9.780763, -0.438588, 0.966360, -0.229183, -0.081896, 0.029024, , , 
1731947002.831362, -9.789442, -0.397587, 1.160140, -0.233698, -0.065082, 0.027219, , , 
1731947002.841347, -9.669732, -0.444124, 1.826177, -0.305894, -0.071811, 0.040996, , , 
1731947002.851384, -9.679907, -0.411204, 2.090737, -0.394399, -0.016246, 0.041620, , , 
1731947002.861354, -9.665392, -0.488118, 1.821090, -0.444336, -0.017058, 0.054653, , , 
1731947002.871361, -9.879972, -0.292841, 1.207575, -0.404998, 0.071748, 0.031875, , , 
1731947002.881340, -9.859771, -0.171185, 0.633416, -0.238319, 0.064120, 0.012468, , , 
1731947002.891340, -9.768792, -0.107290, 0.750582, -0.134020, 0.074197, 0.004819, , , 
1731947002.901345, -9.845257, -0.212934, 1.076044, -0.100165, 0.175507, -0.008592, , , 
1731947002.911392, -9.819968, -0.379631, 1.013645, -0.089346, 0.286229, -0.011412, , , 
1731947002.921358, -9.727192, -0.477643, 1.219397, -0.039977, 0.291539, -0.014383, , , 
1731947002.931426, -9.709834, -0.703147, 1.429189, -0.027839, 0.246762, -0.005643, , , 
1731947002.941340, -9.765649, -0.790386, 1.196652, 0.013465, 0.222219, -0.005696, , , 
1731947002.951424, -9.720758, -0.726341, 1.445948, 0.047642, 0.131408, -0.014216, , , 
1731947002.961414, -9.763255, -0.654365, 1.440561, 0.032385, 0.122512, -0.018075, , , 
1731947002.971385, -9.635165, -0.610372, 1.597830, -0.046974, 0.176139, -0.001093, , , 
1731947002.981350, -9.891495, -0.747141, 1.186477, -0.028379, 0.181386, -0.022343, , , 
1731947002.991418, -9.690232, -0.512210, 1.462558, -0.049739, 0.192836, -0.009083, , , 
1731947003.001430, -9.485528, -0.666037, 2.231845, 0.002612, -0.056383, 0.012131, , , 
1731947003.010660, -9.676914, -0.538546, 2.529175, 0.064392, -0.378740, -0.002133, , , 
1731947003.021364, -9.876082, -0.223259, 1.495628, -0.003917, -0.173838, -0.016754, , , 
1731947003.031408, -9.881918, -0.319327, 0.506823, 0.025380, 0.079553, -0.012128, , , 
1731947003.041411, -9.893589, -0.541239, 0.742053, -0.000516, 0.341864, -0.015189, , , 
1731947003.051341, -9.812636, -0.806696, 1.233014, -0.002291, 0.375325, -0.020401, , , 
1731947003.061342, -9.551668, -0.802058, 1.403152, -0.070156, 0.374364, 0.004399, , , 
1731947003.071342, -9.833734, -0.680701, 1.433379, -0.165417, 0.450628, -0.004626, , , 
1731947003.081411, -9.696068, -0.668282, 1.549198, -0.234596, 0.415812, 0.006787, , , 
1731947003.091342, -9.652374, -0.597204, 1.799841, -0.281081, 0.420055, 0.030340, , , 
1731947003.101373, -9.878925, -0.311545, 1.134552, -0.285396, 0.472703, 0.000950, , , 
1731947003.111353, -9.708188, -0.368857, 1.533486, -0.262660, 0.389383, 0.003742, , , 
1731947003.121414, -9.802610, -0.354342, 1.274613, -0.223105, 0.358317, 0.000398, , , 
1731947003.131356, -9.713426, -0.280720, 1.694945, -0.105875, 0.166934, -0.002286, , , 
1731947003.141375, -9.813234, -0.082899, 1.673697, -0.033259, 0.038201, -0.016939, , , 
1731947003.151421, -9.746047, -0.016909, 1.299303, 0.022756, 0.063407, -0.006299, , , 
1731947003.161342, -9.743653, -0.149937, 1.428441, 0.108585, -0.007603, -0.011906, , , 
1731947003.171342, -9.580548, -0.117615, 1.610250, 0.209960, -0.223044, 0.024138, , , 
1731947003.181342, -9.786150, -0.103400, 1.545457, 0.274824, -0.357384, 0.001195, , , 
1731947003.191341, -9.884611, -0.073921, 0.497844, 0.252721, -0.067339, -0.011766, , , 
1731947003.201340, -9.695469, -0.203956, 0.897526, 0.419415, -0.348454, -0.007868, , , 
1731947003.211383, -9.615862, -0.294636, 2.242170, 0.533994, -0.721131, 0.007842, , , 
1731947003.221343, -9.473407, -0.235679, 2.388665, 0.657064, -1.063295, 0.009962, , , 
1731947003.231422, -9.746945, 0.229694, 1.583764, 0.687655, -1.051622, 0.002464, , , 
1731947003.241341, -9.742904, 0.333393, 0.703446, 0.743342, -0.865202, 0.015933, , , 
1731947003.251396, -9.728390, -0.135422, 0.913388, 0.785455, -0.702573, 0.039421, , , 
1731947003.261344, -9.791088, -0.555156, 1.835156, 0.718370, -0.630719, 0.020600, , , 
1731947003.271346, -9.969905, -0.870292, 1.708861, 0.636041, -0.552782, -0.126965, , , 
1731947003.281387, -9.894188, -0.757765, 1.606958, 0.518821, -0.464935, -0.189030, , , 
1731947003.291356, -9.853786, -0.769137, 0.448614, 0.354570, 0.210452, -0.035086, , , 
1731947003.301342, -9.442881, -0.731728, 1.973720, 0.380287, -0.149638, -0.015797, , , 
1731947003.311391, -9.599402, -0.767791, 2.745551, 0.309878, -0.279306, -0.040956, , , 
1731947003.321349, -9.703999, -0.384419, 1.764826, 0.175120, -0.246080, 0.007946, , , 
1731947003.331375, -9.537901, -0.338780, 1.924040, 0.177501, -0.355472, 0.042742, , , 
1731947003.341344, -9.729138, -0.777517, 2.069488, 0.073821, -0.270538, 0.069588, , , 
1731947003.351416, -10.001179, -0.963068, 1.081730, -0.037515, 0.031520, -0.003871, , , 
1731947003.361361, -9.873239, -0.629376, 1.073201, -0.138255, 0.191408, -0.037361, , , 
1731947003.371398, -9.711929, -0.421230, 1.684022, -0.172907, 0.225742, -0.003491, , , 
1731947003.381402, -9.579799, -0.120758, 2.008137, -0.201853, 0.094900, 0.016415, , , 
1731947003.391367, -9.539547, 0.253486, 2.182614, -0.227655, -0.024429, 0.043255, , , 
1731947003.401434, -9.650578, 0.348805, 1.839495, -0.277607, -0.031050, 0.036410, , , 
1731947003.411376, -9.723302, 0.234632, 1.666664, -0.319452, 0.019070, 0.012476, , , 
1731947003.421372, -9.924265, -0.096217, 0.782305, -0.365406, 0.298160, 0.011186, , , 
1731947003.431378, -9.966762, -0.585083, 0.744746, -0.420395, 0.553113, -0.006685, , , 
1731947003.441347, -10.029760, -1.221192, 0.391153, -0.578244, 0.991562, 0.017297, , , 
1731947003.451418, -9.982923, -1.659032, 0.285060, -0.772743, 1.386660, 0.023500, , , 
1731947003.461364, -9.763854, -1.866430, 0.865654, -0.819666, 1.243402, -0.000354, , , 
1731947003.471380, -9.612570, -1.603666, 1.489792, -0.820558, 0.870078, 0.008820, , , 
1731947003.481428, -9.630527, -1.102829, 1.464653, -0.865484, 0.638632, 0.037027, , , 
1731947003.491354, -9.807997, -0.623241, 0.542736, -0.948928, 0.619854, 0.020215, , , 
1731947003.501426, -9.875184, -0.197372, -0.039205, -1.000067, 0.715901, 0.016661, , , 
1731947003.511356, -9.824607, 0.002394, -0.102651, -1.053082, 0.803922, 0.015760, , , 
1731947003.521346, -9.784354, 0.010325, 0.205901, -1.074663, 0.682748, 0.024248, , , 
1731947003.531430, -9.780314, -0.096217, 0.657208, -1.081256, 0.465008, 0.016099, , , 
1731947003.541277, -9.831939, -0.058957, 0.173580, -1.100923, 0.428723, 0.008289, , , 
1731947003.551376, -9.929203, 0.053570, -0.284162, -1.095279, 0.561361, -0.005734, , , 
1731947003.561348, -9.741258, 0.088286, -0.417639, -1.070907, 0.706968, -0.002001, , , 
1731947003.570810, -9.902268, -0.168342, -0.301819, -1.032467, 0.786215, -0.015858, , , 
1731947003.581428, -9.813533, -0.307356, 0.090381, -0.919578, 0.612759, -0.023868, , , 
1731947003.591355, -9.711181, -0.236876, 0.248698, -0.827246, 0.473843, -0.006453, , , 
1731947003.601383, -9.908703, -0.037260, -0.414197, -0.739608, 0.384490, -0.024782, , , 
1731947003.611377, -9.770887, 0.237325, -0.459986, -0.757571, 0.359852, -0.011996, , , 
1731947003.621358, -9.676016, 0.121506, -0.556203, -0.741457, 0.241436, 0.009991, , , 
1731947003.631421, -9.835829, -0.389058, -0.390554, -0.551486, 0.134634, 0.015700, , , 
1731947003.641384, -9.836129, -0.644938, 0.241814, -0.253829, -0.267356, 0.005067, , , 
1731947003.651358, -9.756072, -0.691176, 0.711826, 0.039067, -0.666497, 0.044928, , , 
1731947003.661424, -9.765051, -0.228946, 0.386215, 0.245996, -0.886036, 0.055934, , , 
1731947003.671357, -9.765200, 0.202011, -0.146346, 0.393149, -0.930833, 0.044899, , , 
1731947003.681348, -9.854384, -0.243760, -0.236128, 0.492973, -0.823906, 0.040685, , , 
1731947003.691350, -9.983222, -0.793827, -0.382474, 0.439478, -0.390938, 0.003650, , , 
1731947003.701421, -9.961974, -1.119738, -1.697788, 0.301447, 0.317923, -0.024696, , , 
1731947003.711350, -9.874735, -1.164629, -0.412551, 0.344197, 0.277229, -0.006639, , , 
1731947003.721366, -9.598205, -0.985813, 1.851616, 0.591481, -0.583120, 0.035174, , , 
1731947003.731421, -9.810092, -0.224456, 2.198027, 0.674106, -0.953127, 0.004225, , , 
1731947003.741427, -9.572467, 0.332495, -0.047136, 0.677144, -0.940054, 0.033644, , , 
1731947003.751382, -9.600599, 0.115221, -0.145298, 0.755555, -0.740099, 0.097368, , , 
1731947003.761466, -9.505579, -0.576254, 0.210091, 0.801829, -0.559763, 0.252099, , , 
1731947003.771355, -9.961226, -1.166126, 0.663493, 0.759925, -0.410200, 0.281336, , , 
1731947003.781397, -10.021979, -1.341052, 1.244386, 0.664391, -0.357102, 0.211113, , , 
1731947003.791363, -9.870845, -1.396867, 1.049409, 0.563871, -0.297534, 0.139694, , , 
1731947003.801434, -9.938630, -1.322647, 1.051503, 0.420361, -0.175821, 0.086172, , , 
1731947003.811427, -9.872191, -1.067066, 0.845901, 0.306420, -0.063353, 0.043459, , , 
1731947003.821389, -9.900323, -0.743250, 1.101931, 0.212183, -0.023955, 0.013373, , , 
1731947003.831352, -9.771186, -0.425270, 1.275062, 0.131010, -0.063821, -0.015314, , , 
1731947003.841380, -9.837475, -0.190938, 1.323994, 0.048794, -0.115754, -0.035184, , , 
1731947003.851360, -9.685444, -0.128389, 1.086219, -0.021107, -0.133263, -0.039038, , , 
1731947003.861410, -9.872191, -0.039953, 0.742053, -0.070602, -0.041637, -0.062161, , , 
1731947003.871389, -9.929652, -0.021548, 0.442329, -0.093038, 0.030860, -0.081754, , , 
1731947003.881211, -9.854534, -0.089034, 0.491560, -0.085475, 0.078221, -0.082107, , , 
1731947003.891349, -9.813084, -0.241814, 0.729783, -0.080389, 0.049681, -0.111491, , , 
1731947003.901360, -9.866355, -0.395791, 0.745046, -0.084214, 0.060071, -0.128691, , , 
1731947003.911458, -9.740211, -0.238672, 0.631022, -0.072588, 0.065923, -0.124910, , , 
1731947003.921379, -9.867852, -0.107589, 0.811036, -0.076895, 0.044158, -0.111596, , , 
1731947003.931355, -9.723601, -0.016161, 0.797120, -0.052147, -0.046020, -0.060219, , , 
1731947003.941353, -9.676016, 0.177171, 0.852336, -0.024328, -0.160511, -0.018079, , , 
1731947003.951415, -9.766996, 0.099359, 0.609175, 0.006212, -0.170852, -0.001356, , , 
1731947003.961470, -9.847651, -0.035614, 0.444124, 0.029998, -0.150182, 0.010184, , , 
1731947003.971359, -9.778518, -0.188992, 0.588525, 0.038623, -0.160181, 0.012497, , , 
1731947003.981353, -9.891794, -0.439785, 0.647632, 0.029076, -0.159482, -0.009995, , , 
1731947003.991348, -9.888202, -0.637905, 0.477643, -0.000945, -0.135921, -0.033231, , , 
1731947004.001398, -9.881918, -0.599598, 0.377835, -0.032200, -0.056770, -0.057506, , , 
1731947004.011365, -9.914090, -0.614113, 0.243161, -0.029465, -0.006585, -0.043508, , , 
1731947004.021385, -9.782558, -0.525976, 0.478391, 0.000451, -0.024852, -0.003033, , , 
1731947004.031355, -9.723601, -0.341323, 0.573411, 0.041938, -0.068469, 0.044597, , , 
1731947004.041358, -9.759065, -0.229993, 0.521637, 0.065663, -0.089472, 0.070214, , , 
1731947004.051416, -9.859921, -0.089633, 0.545878, 0.078924, -0.119845, 0.064571, , , 
1731947004.061399, -9.846603, -0.096516, 0.560243, 0.082209, -0.158010, 0.029219, , , 
1731947004.071356, -9.971551, -0.165050, 0.439935, 0.055411, -0.170034, -0.012509, , , 
1731947004.081436, -9.907506, -0.333393, 0.345962, 0.046166, -0.140911, -0.037520, , , 
1731947004.091352, -9.866206, -0.472556, 0.289848, 0.049858, -0.117487, -0.044500, , , 
1731947004.101381, -9.770288, -0.595707, 0.334290, 0.063174, -0.116592, -0.039943, , , 
1731947004.111397, -9.850344, -0.662146, 0.435595, 0.064756, -0.109785, -0.044313, , , 
1731947004.121358, -9.785401, -0.604985, 0.402974, 0.061034, -0.084973, -0.012857, , , 
1731947004.131387, -9.870096, -0.537648, 0.309151, 0.070313, -0.051879, -0.002378, , , 
1731947004.141352, -9.720608, -0.348057, 0.520440, 0.075109, -0.073922, -0.000521, , , 
1731947004.151083, -9.900622, -0.281019, 0.474800, 0.064238, -0.036245, -0.003362, , , 
1731947004.161433, -9.858125, -0.429310, 0.435296, 0.074304, -0.053341, -0.021414, , , 
1731947004.171481, -9.905411, -0.458490, 0.612766, 0.070737, -0.070385, -0.054306, , , 
1731947004.181358, -9.809044, -0.374244, 0.587777, 0.063513, -0.089549, -0.060779, , , 
1731947004.191370, -9.897630, -0.312743, 0.412850, 0.069271, -0.064130, -0.036258, , , 
1731947004.201055, -9.686790, -0.333393, 0.507870, 0.078568, -0.081132, -0.010537, , , 
1731947004.211366, -9.900323, -0.299275, 0.584185, 0.067035, -0.056144, 0.000011, , , 
1731947004.221365, -9.824307, -0.384269, 0.651971, 0.052596, -0.075588, -0.005631, , , 
1731947004.231377, -9.821913, -0.427066, 0.651073, 0.049632, -0.077205, 0.000839, , , 
1731947004.241361, -9.725546, -0.368258, 0.571616, 0.063926, -0.092723, 0.020709, , , 
1731947004.251356, -9.879374, -0.289998, 0.696713, 0.069734, -0.078054, 0.019163, , , 
1731947004.261363, -9.757868, -0.240468, 0.784700, 0.066637, -0.091284, 0.010088, , , 
1731947004.271446, -9.843162, -0.140061, 0.654964, 0.049433, -0.041021, 0.009318, , , 
1731947004.281402, -9.815329, -0.180014, 0.672471, 0.052580, -0.011916, 0.006228, , , 
1731947004.290727, -9.806800, -0.239271, 0.771083, 0.052691, -0.036929, -0.005837, , , 
1731947004.301260, -9.846903, -0.358831, 0.894833, 0.028937, -0.037326, -0.033180, , , 
1731947004.311373, -9.892991, -0.434248, 0.846949, -0.000669, -0.037958, -0.061368, , , 
1731947004.321370, -9.946860, -0.376787, 0.442778, -0.100554, 0.265063, -0.036973, , , 
1731947004.331353, -9.779416, -0.467767, 0.012869, -0.154518, 0.398210, -0.007813, , , 
1731947004.341386, -9.781661, -0.599149, 1.088763, -0.088664, 0.096557, -0.010653, , , 
1731947004.351181, -9.582643, -0.573112, 1.468095, -0.067319, -0.119313, 0.005627, , , 
1731947004.361367, -9.933692, -0.155025, 0.605134, -0.110780, -0.048466, -0.004360, , , 
1731947004.371435, -9.847800, -0.067935, 0.313042, -0.117821, 0.041058, 0.007189, , , 
1731947004.381386, -9.747244, -0.281917, 0.802955, -0.092136, -0.011858, 0.015901, , , 
1731947004.391370, -9.749339, -0.325013, 0.801309, -0.078883, -0.053123, 0.016541, , , 
1731947004.401122, -9.918280, -0.177321, 0.213682, -0.071686, 0.040730, 0.010338, , , 
1731947004.411415, -9.811887, -0.200215, 0.485125, -0.026892, -0.006854, 0.009760, , , 
1731947004.420819, -9.761759, -0.233734, 0.722750, 0.034006, -0.145379, 0.007180, , , 
1731947004.431361, -9.890447, -0.105046, 0.577900, 0.050383, -0.119418, -0.009598, , , 
