loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT)
2024-10-16 18:49:08.895 +0200,278,812819.3813427917,0.0010986328125,-0.0241546630859375,-0.9986572265625,812819.3800997917,0.0002655171556398273,-0.003602457931265235,-0.003441869281232357,812819.3749387917,298.7901000976562,-224.9865570068359,-214.9732818603516
2024-10-16 18:49:08.905 +0200,279,812819.3912917917,0.000762939453125,-0.024078369140625,-1.000289916992188,812819.3900487918,-0.000464188982732594,-0.00358754419721663,-0.0005046690348535776,812819.3852177918,298.9025268554688,-225.0223999023438,-214.9769592285156
2024-10-16 18:49:08.917 +0200,280,812819.4012407917,0.002288818359375,-0.0256500244140625,-0.999359130859375,812819.3999977917,0.002447977662086487,-0.001932656043209136,-0.0004024036461487412,812819.3954967917,298.8483276367188,-224.9647827148438,-214.7996520996094
2024-10-16 18:49:08.928 +0200,281,812819.4111897917,0.000579833984375,-0.0258941650390625,-0.998870849609375,812819.4099467917,0.002247974276542664,-0.003673830768093467,-0.002981142606586218,812819.4057747917,299.0945434570312,-224.9047241210938,-214.9079437255859
2024-10-16 18:49:08.934 +0200,282,812819.4211387917,0.002349853515625,-0.0244598388671875,-1.00018310546875,812819.4198957917,0.0001715075777610764,-0.002074868883937597,-0.001006408594548702,812819.4160537918,298.9240112304688,-224.9806671142578,-214.6722259521484
2024-10-16 18:49:08.944 +0200,283,812819.4310877917,0.002532958984375,-0.0252838134765625,-0.9994049072265625,812819.4298447918,0.001079645473510027,-0.003847202518954873,-0.003510046284645796,812819.4263337917,298.8930969238281,-224.8949890136719,-214.8848876953125
2024-10-16 18:49:08.954 +0200,284,812819.4410367918,0.003021240234375,-0.025909423828125,-1.000411987304688,812819.4397937917,0.0001342233153991401,-0.003527356777340174,-0.0007161240209825337,812819.4366127917,298.9586181640625,-225.0792694091797,-214.7262115478516
2024-10-16 18:49:08.964 +0200,285,812819.4509857917,0.00311279296875,-0.026123046875,-0.999755859375,812819.4497427917,0.002381132217124104,-0.002981941448524594,-0.002131860470399261,812819.4468927917,299.1580200195312,-224.9748077392578,-214.8326110839844
2024-10-16 18:49:08.984 +0200,286,812819.4609347917,0.00518798828125,-0.023956298828125,-0.999664306640625,812819.4596917917,0.0005960154230706394,-0.003644536016508937,-0.001680987305007875,812819.4571727917,298.8612670898438,-224.8495788574219,-214.5778961181641
2024-10-16 18:49:08.984 +0200,287,812819.4708837917,0.001922607421875,-0.0250396728515625,-1.000823974609375,812819.4696407918,0.0009419600828550756,-0.001318797352723777,-0.002126800362020731,812819.4674517917,299.0973510742188,-224.9192810058594,-214.6324615478516
2024-10-16 18:49:08.994 +0200,288,812819.4808327918,0.0023345947265625,-0.0242767333984375,-0.99951171875,812819.4795897917,-7.456851017195731e-05,-0.002295911079272628,-0.0007315703551284969,812819.4777317917,298.87158203125,-224.8603973388672,-214.8237457275391
2024-10-16 18:49:09.004 +0200,289,812819.4907817917,0.001312255859375,-0.0242462158203125,-0.99908447265625,812819.4895387917,-0.0001102548703784123,-0.004164917394518852,0.0006820355774834752,812819.4880107917,299.1157531738281,-225.0549163818359,-214.5962524414062
2024-10-16 18:49:09.014 +0200,290,812819.5007307917,0.0009765625,-0.0235443115234375,-0.998382568359375,812819.4994877917,-0.0006285060080699623,-0.00193478656001389,-0.003319097682833672,812819.4982897918,298.8928833007812,-224.8649139404297,-214.8198547363281
2024-10-16 18:49:09.024 +0200,291,812819.5106797917,0.0006866455078125,-0.024810791015625,-0.9985809326171875,812819.5094367918,0.002352902898564935,-0.00259418529458344,-0.0003579288604669273,812819.5085687917,299.19140625,-224.7806854248047,-214.6986846923828
2024-10-16 18:49:09.037 +0200,292,812819.5206287918,0,-0.0263519287109375,-0.9986572265625,812819.5193857917,0.0004801679460797459,-0.002114549977704883,-0.0007379619055427611,812819.5188467917,298.9649047851562,-224.8906097412109,-214.7499542236328
2024-10-16 18:49:09.044 +0200,293,812819.5305777917,0.0013580322265625,-0.0255279541015625,-0.9994354248046875,812819.5293347917,0.002489523030817509,-0.002091646660119295,-0.0008159925346262753,812819.5291257917,298.931396484375,-225.0940246582031,-214.6189117431641
