epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1730980682140,2024-11-07T12:58:02.140,35.500,0.244,-0.732,0.244
1730980682145,2024-11-07T12:58:02.145,35.505,0.549,-0.671,0.244
1730980682150,2024-11-07T12:58:02.150,35.510,0.793,-0.427,0.244
1730980682155,2024-11-07T12:58:02.155,35.515,0.549,-0.427,0.244
1730980682160,2024-11-07T12:58:02.160,35.520,0.488,-0.732,0.244
1730980682165,2024-11-07T12:58:02.165,35.525,0.366,-0.366,0.244
1730980682170,2024-11-07T12:58:02.170,35.530,0.305,0.244,0.244
1730980682175,2024-11-07T12:58:02.175,35.535,0.671,0.061,0.244
1730980682180,2024-11-07T12:58:02.180,35.540,0.549,0.061,0.244
1730980682185,2024-11-07T12:58:02.185,35.545,0.549,0.427,0.488
1730980682190,2024-11-07T12:58:02.190,35.550,0.549,0.366,0.244
1730980682195,2024-11-07T12:58:02.195,35.555,0.732,0.244,0.305
1730980682200,2024-11-07T12:58:02.200,35.560,0.671,0.000,0.244
1730980682205,2024-11-07T12:58:02.205,35.565,0.488,-0.244,0.061
1730980682210,2024-11-07T12:58:02.210,35.570,0.610,-0.366,0.122
1730980682215,2024-11-07T12:58:02.215,35.575,0.488,-0.366,0.122
1730980682220,2024-11-07T12:58:02.220,35.580,0.488,-0.427,0.244
1730980682225,2024-11-07T12:58:02.225,35.585,0.427,-0.549,0.244
1730980682230,2024-11-07T12:58:02.230,35.590,0.549,-0.488,0.183
1730980682235,2024-11-07T12:58:02.235,35.595,0.732,-0.305,0.244
1730980682240,2024-11-07T12:58:02.240,35.600,0.549,0.000,0.244
1730980682245,2024-11-07T12:58:02.245,35.605,0.671,-0.122,0.244
1730980682250,2024-11-07T12:58:02.250,35.610,0.671,0.000,0.305
1730980682255,2024-11-07T12:58:02.255,35.615,0.854,0.122,0.183
1730980682260,2024-11-07T12:58:02.260,35.620,0.488,0.244,0.183
1730980682265,2024-11-07T12:58:02.265,35.625,0.610,0.244,0.305
1730980682270,2024-11-07T12:58:02.270,35.630,0.610,0.183,0.244
1730980682275,2024-11-07T12:58:02.275,35.635,0.671,0.061,0.122
1730980682280,2024-11-07T12:58:02.280,35.640,0.549,-0.122,0.183
1730980682285,2024-11-07T12:58:02.285,35.645,0.549,-0.244,0.122
1730980682290,2024-11-07T12:58:02.290,35.650,0.671,-0.305,0.183
1730980682295,2024-11-07T12:58:02.295,35.655,0.488,-0.366,0.244
1730980682300,2024-11-07T12:58:02.300,35.660,0.610,-0.366,0.061
1730980682305,2024-11-07T12:58:02.305,35.665,0.549,-0.244,0.244
1730980682310,2024-11-07T12:58:02.310,35.670,0.488,-0.183,0.244
1730980682315,2024-11-07T12:58:02.315,35.675,0.549,-0.183,0.244
1730980682320,2024-11-07T12:58:02.320,35.680,0.732,0.000,0.244
1730980682325,2024-11-07T12:58:02.325,35.685,0.793,0.122,0.244
1730980682330,2024-11-07T12:58:02.330,35.690,0.610,0.000,0.244
1730980682335,2024-11-07T12:58:02.335,35.695,0.549,-0.061,0.244
1730980682340,2024-11-07T12:58:02.340,35.700,0.610,0.000,0.244
1730980682345,2024-11-07T12:58:02.345,35.705,0.610,-0.061,0.183
1730980682350,2024-11-07T12:58:02.350,35.710,0.610,-0.061,0.305
1730980682355,2024-11-07T12:58:02.355,35.715,0.549,-0.183,0.244
1730980682360,2024-11-07T12:58:02.360,35.720,0.549,-0.244,0.305
1730980682365,2024-11-07T12:58:02.365,35.725,0.610,-0.183,0.244
1730980682370,2024-11-07T12:58:02.370,35.730,0.366,0.061,0.305
1730980682375,2024-11-07T12:58:02.375,35.735,0.427,-0.122,0.244
1730980682380,2024-11-07T12:58:02.380,35.740,0.549,-0.183,0.122
1730980682385,2024-11-07T12:58:02.385,35.745,0.427,-0.183,0.122
1730980682390,2024-11-07T12:58:02.390,35.750,0.610,-0.305,0.122
1730980682395,2024-11-07T12:58:02.395,35.755,0.610,-0.366,0.305
1730980682400,2024-11-07T12:58:02.400,35.760,0.488,-0.366,0.122
1730980682405,2024-11-07T12:58:02.405,35.765,0.610,-0.244,0.183
1730980682410,2024-11-07T12:58:02.410,35.770,0.671,-0.122,0.122
1730980682415,2024-11-07T12:58:02.415,35.775,0.549,0.000,0.122
1730980682420,2024-11-07T12:58:02.420,35.780,0.488,0.000,0.305
1730980682425,2024-11-07T12:58:02.425,35.785,0.549,0.183,0.366
1730980682430,2024-11-07T12:58:02.430,35.790,0.671,0.122,0.244
1730980682435,2024-11-07T12:58:02.435,35.795,0.732,0.061,0.305
1730980682440,2024-11-07T12:58:02.440,35.800,0.610,0.061,0.244
1730980682445,2024-11-07T12:58:02.445,35.805,0.610,-0.183,0.244
1730980682450,2024-11-07T12:58:02.450,35.810,0.488,-0.244,0.305
1730980682455,2024-11-07T12:58:02.455,35.815,0.610,-0.244,0.244
1730980682460,2024-11-07T12:58:02.460,35.820,0.610,-0.244,0.244
1730980682465,2024-11-07T12:58:02.465,35.825,0.549,-0.366,0.305
1730980682470,2024-11-07T12:58:02.470,35.830,0.488,-0.366,0.183
1730980682475,2024-11-07T12:58:02.475,35.835,0.488,-0.244,0.183
1730980682480,2024-11-07T12:58:02.480,35.840,0.488,-0.244,0.305
1730980682485,2024-11-07T12:58:02.485,35.845,0.610,-0.122,0.366
1730980682490,2024-11-07T12:58:02.490,35.850,0.549,-0.061,0.305
1730980682495,2024-11-07T12:58:02.495,35.855,0.610,0.000,0.183
1730980682500,2024-11-07T12:58:02.500,35.860,0.549,0.000,0.305
1730980682505,2024-11-07T12:58:02.505,35.865,0.671,0.000,0.244
1730980682510,2024-11-07T12:58:02.510,35.870,0.671,0.000,0.305
1730980682515,2024-11-07T12:58:02.515,35.875,0.610,0.000,0.244
1730980682520,2024-11-07T12:58:02.520,35.880,0.671,0.000,0.122
1730980682525,2024-11-07T12:58:02.525,35.885,0.610,-0.122,0.244
1730980682530,2024-11-07T12:58:02.530,35.890,0.610,-0.244,0.183
1730980682535,2024-11-07T12:58:02.535,35.895,0.610,-0.244,0.122
1730980682540,2024-11-07T12:58:02.540,35.900,0.549,-0.244,0.183
1730980682545,2024-11-07T12:58:02.545,35.905,0.488,-0.244,0.122
1730980682550,2024-11-07T12:58:02.550,35.910,0.549,-0.183,0.183
1730980682555,2024-11-07T12:58:02.555,35.915,0.732,-0.122,0.122
1730980682560,2024-11-07T12:58:02.560,35.920,0.732,-0.122,0.244
1730980682565,2024-11-07T12:58:02.565,35.925,0.610,-0.122,0.305
1730980682570,2024-11-07T12:58:02.570,35.930,0.671,0.000,0.305
1730980682575,2024-11-07T12:58:02.575,35.935,0.549,0.000,0.305
1730980682580,2024-11-07T12:58:02.580,35.940,0.610,-0.061,0.183
1730980682585,2024-11-07T12:58:02.585,35.945,0.671,-0.122,0.183
1730980682590,2024-11-07T12:58:02.590,35.950,0.610,-0.122,0.244
1730980682595,2024-11-07T12:58:02.595,35.955,0.671,-0.183,0.244
1730980682600,2024-11-07T12:58:02.600,35.960,0.610,-0.183,0.183
1730980682605,2024-11-07T12:58:02.605,35.965,0.671,-0.122,0.305
1730980682610,2024-11-07T12:58:02.610,35.970,0.732,-0.183,0.183
1730980682615,2024-11-07T12:58:02.615,35.975,0.610,-0.122,0.183
1730980682620,2024-11-07T12:58:02.620,35.980,0.549,-0.183,0.122
1730980682625,2024-11-07T12:58:02.625,35.985,0.488,-0.183,0.183
1730980682630,2024-11-07T12:58:02.630,35.990,0.549,-0.183,0.183
1730980682635,2024-11-07T12:58:02.635,35.995,0.793,-0.183,0.305
1730980682640,2024-11-07T12:58:02.640,36.000,0.610,-0.122,0.305
1730980682645,2024-11-07T12:58:02.645,36.005,0.549,-0.061,0.183
1730980682650,2024-11-07T12:58:02.650,36.010,0.671,-0.305,0.183
1730980682655,2024-11-07T12:58:02.655,36.015,0.610,-0.183,0.183
1730980682660,2024-11-07T12:58:02.660,36.020,0.610,0.000,0.305
1730980682665,2024-11-07T12:58:02.665,36.025,0.610,0.061,0.305
1730980682670,2024-11-07T12:58:02.670,36.030,0.549,0.000,0.183
1730980682675,2024-11-07T12:58:02.675,36.035,0.549,0.000,0.183
1730980682680,2024-11-07T12:58:02.680,36.040,0.610,-0.061,0.183
1730980682685,2024-11-07T12:58:02.685,36.045,0.610,-0.061,0.122
1730980682690,2024-11-07T12:58:02.690,36.050,0.610,-0.183,0.244
1730980682695,2024-11-07T12:58:02.695,36.055,0.793,-0.244,0.244
1730980682700,2024-11-07T12:58:02.700,36.060,0.671,-0.244,0.244
1730980682705,2024-11-07T12:58:02.705,36.065,0.671,-0.183,0.305
1730980682710,2024-11-07T12:58:02.710,36.070,0.549,-0.122,0.183
1730980682715,2024-11-07T12:58:02.715,36.075,0.549,-0.244,0.244
1730980682720,2024-11-07T12:58:02.720,36.080,0.488,-0.122,0.305
1730980682725,2024-11-07T12:58:02.725,36.085,0.610,-0.183,0.122
1730980682730,2024-11-07T12:58:02.730,36.090,0.671,-0.183,0.305
1730980682735,2024-11-07T12:58:02.735,36.095,0.671,-0.061,0.244
1730980682740,2024-11-07T12:58:02.740,36.100,0.610,0.000,0.305
1730980682745,2024-11-07T12:58:02.745,36.105,0.610,-0.122,0.305
1730980682750,2024-11-07T12:58:02.750,36.110,0.610,-0.122,0.305
1730980682755,2024-11-07T12:58:02.755,36.115,0.610,-0.122,0.366
1730980682760,2024-11-07T12:58:02.760,36.120,0.549,-0.122,0.305
1730980682765,2024-11-07T12:58:02.765,36.125,0.610,-0.183,0.244
1730980682770,2024-11-07T12:58:02.770,36.130,0.427,-0.122,0.183
1730980682775,2024-11-07T12:58:02.775,36.135,0.549,-0.183,0.122
1730980682780,2024-11-07T12:58:02.780,36.140,0.610,-0.244,0.244
1730980682785,2024-11-07T12:58:02.785,36.145,0.427,-0.183,0.122
1730980682790,2024-11-07T12:58:02.790,36.150,0.549,-0.061,0.122
1730980682795,2024-11-07T12:58:02.795,36.155,0.793,-0.061,0.366
1730980682800,2024-11-07T12:58:02.800,36.160,0.732,0.000,0.366
1730980682805,2024-11-07T12:58:02.805,36.165,0.488,0.000,0.244
1730980682810,2024-11-07T12:58:02.810,36.170,0.488,0.061,0.122
1730980682815,2024-11-07T12:58:02.815,36.175,0.549,-0.061,0.183
1730980682820,2024-11-07T12:58:02.820,36.180,0.549,-0.061,0.305
1730980682825,2024-11-07T12:58:02.825,36.185,0.732,-0.061,0.305
1730980682830,2024-11-07T12:58:02.830,36.190,0.610,-0.122,0.305
1730980682835,2024-11-07T12:58:02.835,36.195,0.549,-0.122,0.183
1730980682840,2024-11-07T12:58:02.840,36.200,0.549,-0.244,0.122
1730980682845,2024-11-07T12:58:02.845,36.205,0.671,-0.244,0.366
1730980682850,2024-11-07T12:58:02.850,36.210,0.610,-0.183,0.305
1730980682855,2024-11-07T12:58:02.855,36.215,0.671,-0.183,0.244
1730980682860,2024-11-07T12:58:02.860,36.220,0.549,-0.183,0.244
1730980682865,2024-11-07T12:58:02.865,36.225,0.549,-0.122,0.183
1730980682870,2024-11-07T12:58:02.870,36.230,0.610,-0.061,0.183
1730980682875,2024-11-07T12:58:02.875,36.235,0.366,0.061,0.244
1730980682880,2024-11-07T12:58:02.880,36.240,0.488,0.000,0.122
1730980682885,2024-11-07T12:58:02.885,36.245,0.549,0.000,0.244
1730980682890,2024-11-07T12:58:02.890,36.250,0.488,0.000,0.305
1730980682895,2024-11-07T12:58:02.895,36.255,0.549,-0.061,0.244
1730980682900,2024-11-07T12:58:02.900,36.260,0.549,-0.122,0.366
1730980682905,2024-11-07T12:58:02.905,36.265,0.549,-0.061,0.305
1730980682910,2024-11-07T12:58:02.910,36.270,0.488,-0.061,0.305
1730980682915,2024-11-07T12:58:02.915,36.275,0.610,-0.061,0.366
1730980682920,2024-11-07T12:58:02.920,36.280,0.549,-0.183,0.305
1730980682925,2024-11-07T12:58:02.925,36.285,0.671,-0.122,0.183
1730980682930,2024-11-07T12:58:02.930,36.290,0.610,-0.061,0.244
1730980682935,2024-11-07T12:58:02.935,36.295,0.488,-0.122,0.244
1730980682940,2024-11-07T12:58:02.940,36.300,0.671,-0.183,0.244
1730980682945,2024-11-07T12:58:02.945,36.305,0.610,-0.183,0.122
1730980682950,2024-11-07T12:58:02.950,36.310,0.610,-0.122,0.244
1730980682955,2024-11-07T12:58:02.955,36.315,0.671,-0.244,0.122
1730980682960,2024-11-07T12:58:02.960,36.320,0.671,-0.244,0.183
1730980682965,2024-11-07T12:58:02.965,36.325,0.610,-0.122,0.183
1730980682970,2024-11-07T12:58:02.970,36.330,0.610,0.061,0.183
1730980682975,2024-11-07T12:58:02.975,36.335,0.549,-0.183,0.244
1730980682980,2024-11-07T12:58:02.980,36.340,0.671,-0.183,0.305
1730980682985,2024-11-07T12:58:02.985,36.345,0.610,-0.122,0.244
1730980682990,2024-11-07T12:58:02.990,36.350,0.610,-0.305,0.183
1730980682995,2024-11-07T12:58:02.995,36.355,0.671,-0.244,0.183
1730980683000,2024-11-07T12:58:03.000,36.360,0.610,-0.061,0.183
1730980683005,2024-11-07T12:58:03.005,36.365,0.549,-0.122,0.244
1730980683010,2024-11-07T12:58:03.010,36.370,0.610,-0.122,0.305
1730980683015,2024-11-07T12:58:03.015,36.375,0.671,-0.244,0.244
1730980683020,2024-11-07T12:58:03.020,36.380,0.549,-0.244,0.183
1730980683025,2024-11-07T12:58:03.025,36.385,0.671,-0.061,0.183
1730980683030,2024-11-07T12:58:03.030,36.390,0.732,-0.183,0.183
1730980683035,2024-11-07T12:58:03.035,36.395,0.610,-0.122,0.305
1730980683040,2024-11-07T12:58:03.040,36.400,0.610,-0.061,0.305
1730980683045,2024-11-07T12:58:03.045,36.405,0.488,-0.061,0.183
1730980683050,2024-11-07T12:58:03.050,36.410,0.549,-0.061,0.183
1730980683055,2024-11-07T12:58:03.055,36.415,0.549,-0.183,0.244
1730980683060,2024-11-07T12:58:03.060,36.420,0.610,-0.244,0.305
1730980683065,2024-11-07T12:58:03.065,36.425,0.610,-0.122,0.305
1730980683070,2024-11-07T12:58:03.070,36.430,0.549,-0.122,0.244
1730980683075,2024-11-07T12:58:03.075,36.435,0.549,-0.122,0.183
1730980683080,2024-11-07T12:58:03.080,36.440,0.671,-0.122,0.244
1730980683085,2024-11-07T12:58:03.085,36.445,0.549,-0.122,0.183
1730980683090,2024-11-07T12:58:03.090,36.450,0.610,-0.244,0.183
1730980683095,2024-11-07T12:58:03.095,36.455,0.610,-0.122,0.183
1730980683100,2024-11-07T12:58:03.100,36.460,0.671,-0.122,0.183
1730980683105,2024-11-07T12:58:03.105,36.465,0.671,-0.183,0.183
1730980683110,2024-11-07T12:58:03.110,36.470,0.671,-0.183,0.244
1730980683115,2024-11-07T12:58:03.115,36.475,0.671,-0.122,0.244
1730980683120,2024-11-07T12:58:03.120,36.480,0.610,0.000,0.305
1730980683125,2024-11-07T12:58:03.125,36.485,0.610,-0.061,0.244
1730980683130,2024-11-07T12:58:03.130,36.490,0.610,-0.122,0.244
1730980683135,2024-11-07T12:58:03.135,36.495,0.671,-0.122,0.183
1730980683140,2024-11-07T12:58:03.140,36.500,0.671,-0.061,0.244
1730980683145,2024-11-07T12:58:03.145,36.505,0.610,-0.122,0.183
1730980683150,2024-11-07T12:58:03.150,36.510,0.610,-0.061,0.305
1730980683155,2024-11-07T12:58:03.155,36.515,0.610,-0.183,0.122
1730980683160,2024-11-07T12:58:03.160,36.520,0.427,-0.183,0.122
1730980683165,2024-11-07T12:58:03.165,36.525,0.671,-0.061,0.183
1730980683170,2024-11-07T12:58:03.170,36.530,0.610,-0.061,0.244
1730980683175,2024-11-07T12:58:03.175,36.535,0.549,-0.305,0.305
1730980683180,2024-11-07T12:58:03.180,36.540,0.610,-0.305,0.244
1730980683185,2024-11-07T12:58:03.185,36.545,0.793,-0.183,0.305
1730980683190,2024-11-07T12:58:03.190,36.550,0.610,-0.183,0.244
1730980683195,2024-11-07T12:58:03.195,36.555,0.427,-0.183,0.244
1730980683200,2024-11-07T12:58:03.200,36.560,0.488,-0.183,0.305
1730980683205,2024-11-07T12:58:03.205,36.565,0.549,-0.244,0.244
1730980683210,2024-11-07T12:58:03.210,36.570,0.610,-0.122,0.244
1730980683215,2024-11-07T12:58:03.215,36.575,0.610,-0.183,0.183
1730980683220,2024-11-07T12:58:03.220,36.580,0.610,-0.183,0.244
1730980683225,2024-11-07T12:58:03.225,36.585,0.671,-0.061,0.183
1730980683230,2024-11-07T12:58:03.230,36.590,0.732,-0.122,0.183
1730980683235,2024-11-07T12:58:03.235,36.595,0.549,-0.061,0.305
1730980683240,2024-11-07T12:58:03.240,36.600,0.610,0.000,0.122
1730980683245,2024-11-07T12:58:03.245,36.605,0.488,-0.122,0.122
1730980683250,2024-11-07T12:58:03.250,36.610,0.549,-0.183,0.305
1730980683255,2024-11-07T12:58:03.255,36.615,0.671,-0.061,0.366
1730980683260,2024-11-07T12:58:03.260,36.620,0.671,-0.122,0.122
1730980683265,2024-11-07T12:58:03.265,36.625,0.549,-0.183,0.244
1730980683270,2024-11-07T12:58:03.270,36.630,0.610,-0.244,0.366
1730980683275,2024-11-07T12:58:03.275,36.635,0.549,-0.122,0.122
1730980683280,2024-11-07T12:58:03.280,36.640,0.427,-0.183,0.244
1730980683285,2024-11-07T12:58:03.285,36.645,0.488,-0.183,0.244
1730980683290,2024-11-07T12:58:03.290,36.650,0.610,-0.061,0.244
1730980683295,2024-11-07T12:58:03.295,36.655,0.671,-0.061,0.366
1730980683300,2024-11-07T12:58:03.300,36.660,0.610,-0.061,0.244
1730980683305,2024-11-07T12:58:03.305,36.665,0.671,-0.183,0.305
1730980683310,2024-11-07T12:58:03.310,36.670,0.671,-0.183,0.244
1730980683315,2024-11-07T12:58:03.315,36.675,0.610,-0.183,0.305
1730980683320,2024-11-07T12:58:03.320,36.680,0.671,-0.122,0.305
1730980683325,2024-11-07T12:58:03.325,36.685,0.610,-0.122,0.183
1730980683330,2024-11-07T12:58:03.330,36.690,0.488,-0.183,0.244
1730980683335,2024-11-07T12:58:03.335,36.695,0.549,-0.183,0.305
1730980683340,2024-11-07T12:58:03.340,36.700,0.610,-0.183,0.183
1730980683345,2024-11-07T12:58:03.345,36.705,0.793,-0.183,0.122
1730980683350,2024-11-07T12:58:03.350,36.710,0.610,-0.122,0.305
1730980683355,2024-11-07T12:58:03.355,36.715,0.610,-0.183,0.244
1730980683360,2024-11-07T12:58:03.360,36.720,0.549,-0.122,0.183
1730980683365,2024-11-07T12:58:03.365,36.725,0.488,0.000,0.305
1730980683370,2024-11-07T12:58:03.370,36.730,0.610,-0.122,0.244
1730980683375,2024-11-07T12:58:03.375,36.735,0.732,-0.183,0.244
1730980683380,2024-11-07T12:58:03.380,36.740,0.488,-0.183,0.183
1730980683385,2024-11-07T12:58:03.385,36.745,0.488,-0.061,0.244
1730980683390,2024-11-07T12:58:03.390,36.750,0.610,0.000,0.305
1730980683395,2024-11-07T12:58:03.395,36.755,0.793,0.000,0.305
1730980683400,2024-11-07T12:58:03.400,36.760,0.610,-0.122,0.183
1730980683405,2024-11-07T12:58:03.405,36.765,0.671,-0.183,0.183
1730980683410,2024-11-07T12:58:03.410,36.770,0.732,-0.122,0.244
1730980683415,2024-11-07T12:58:03.415,36.775,0.610,-0.183,0.061
1730980683420,2024-11-07T12:58:03.420,36.780,0.610,-0.366,0.122
1730980683425,2024-11-07T12:58:03.425,36.785,0.671,-0.122,0.244
1730980683430,2024-11-07T12:58:03.430,36.790,0.671,-0.122,0.305
1730980683435,2024-11-07T12:58:03.435,36.795,0.549,-0.244,0.305
1730980683440,2024-11-07T12:58:03.440,36.800,0.549,-0.122,0.244
1730980683445,2024-11-07T12:58:03.445,36.805,0.732,-0.122,0.244
1730980683450,2024-11-07T12:58:03.450,36.810,0.671,-0.122,0.305
1730980683455,2024-11-07T12:58:03.455,36.815,0.671,0.000,0.244
1730980683460,2024-11-07T12:58:03.460,36.820,0.671,-0.061,0.183
1730980683465,2024-11-07T12:58:03.465,36.825,0.732,-0.122,0.305
1730980683470,2024-11-07T12:58:03.470,36.830,0.671,-0.183,0.305
1730980683475,2024-11-07T12:58:03.475,36.835,0.610,-0.122,0.305
1730980683480,2024-11-07T12:58:03.480,36.840,0.671,-0.244,0.183
1730980683485,2024-11-07T12:58:03.485,36.845,0.732,-0.244,0.305
1730980683490,2024-11-07T12:58:03.490,36.850,0.610,-0.122,0.366
1730980683495,2024-11-07T12:58:03.495,36.855,0.610,-0.244,0.244
1730980683500,2024-11-07T12:58:03.500,36.860,0.671,-0.244,0.244
1730980683505,2024-11-07T12:58:03.505,36.865,0.427,-0.183,0.366
1730980683510,2024-11-07T12:58:03.510,36.870,0.488,-0.183,0.244
1730980683515,2024-11-07T12:58:03.515,36.875,0.488,-0.122,0.183
1730980683520,2024-11-07T12:58:03.520,36.880,0.488,0.000,0.244
1730980683525,2024-11-07T12:58:03.525,36.885,0.610,-0.122,0.244
1730980683530,2024-11-07T12:58:03.530,36.890,0.610,0.122,0.244
1730980683535,2024-11-07T12:58:03.535,36.895,0.671,0.061,0.244
1730980683540,2024-11-07T12:58:03.540,36.900,0.610,0.000,0.122
1730980683545,2024-11-07T12:58:03.545,36.905,0.793,-0.061,0.183
1730980683550,2024-11-07T12:58:03.550,36.910,0.854,-0.061,0.183
1730980683555,2024-11-07T12:58:03.555,36.915,0.549,-0.183,0.122
1730980683560,2024-11-07T12:58:03.560,36.920,0.427,-0.305,0.244
1730980683565,2024-11-07T12:58:03.565,36.925,0.610,-0.183,0.183
1730980683570,2024-11-07T12:58:03.570,36.930,0.610,-0.122,0.183
1730980683575,2024-11-07T12:58:03.575,36.935,0.610,-0.122,0.183
1730980683580,2024-11-07T12:58:03.580,36.940,0.671,-0.244,0.305
1730980683585,2024-11-07T12:58:03.585,36.945,0.671,-0.244,0.244
1730980683590,2024-11-07T12:58:03.590,36.950,0.671,-0.061,0.122
1730980683595,2024-11-07T12:58:03.595,36.955,0.610,-0.061,0.183
1730980683600,2024-11-07T12:58:03.600,36.960,0.549,0.000,0.244
1730980683605,2024-11-07T12:58:03.605,36.965,0.488,0.000,0.183
1730980683610,2024-11-07T12:58:03.610,36.970,0.610,0.000,0.244
1730980683615,2024-11-07T12:58:03.615,36.975,0.610,0.061,0.244
1730980683620,2024-11-07T12:58:03.620,36.980,0.488,-0.122,0.244
1730980683625,2024-11-07T12:58:03.625,36.985,0.549,-0.061,0.244
1730980683630,2024-11-07T12:58:03.630,36.990,0.549,-0.122,0.183
1730980683635,2024-11-07T12:58:03.635,36.995,0.671,-0.183,0.244
1730980683640,2024-11-07T12:58:03.640,37.000,0.671,-0.244,0.183
1730980683645,2024-11-07T12:58:03.645,37.005,0.549,-0.183,0.183
1730980683650,2024-11-07T12:58:03.650,37.010,0.671,-0.061,0.244
1730980683655,2024-11-07T12:58:03.655,37.015,0.671,-0.244,0.244
1730980683660,2024-11-07T12:58:03.660,37.020,0.610,-0.122,0.244
1730980683665,2024-11-07T12:58:03.665,37.025,0.488,0.000,0.122
1730980683670,2024-11-07T12:58:03.670,37.030,0.610,-0.061,0.183
1730980683675,2024-11-07T12:58:03.675,37.035,0.671,-0.183,0.305
1730980683680,2024-11-07T12:58:03.680,37.040,0.671,-0.244,0.183
1730980683685,2024-11-07T12:58:03.685,37.045,0.610,-0.183,0.244
1730980683690,2024-11-07T12:58:03.690,37.050,0.549,-0.305,0.366
1730980683695,2024-11-07T12:58:03.695,37.055,0.549,-0.122,0.305
1730980683700,2024-11-07T12:58:03.700,37.060,0.549,-0.061,0.122
1730980683705,2024-11-07T12:58:03.705,37.065,0.610,-0.122,0.305
1730980683710,2024-11-07T12:58:03.710,37.070,0.549,-0.122,0.305
1730980683715,2024-11-07T12:58:03.715,37.075,0.488,-0.122,0.305
1730980683720,2024-11-07T12:58:03.720,37.080,0.732,-0.122,0.183
1730980683725,2024-11-07T12:58:03.725,37.085,0.549,-0.122,0.305
1730980683730,2024-11-07T12:58:03.730,37.090,0.610,-0.122,0.305
1730980683735,2024-11-07T12:58:03.735,37.095,0.488,-0.122,0.183
1730980683740,2024-11-07T12:58:03.740,37.100,0.610,-0.122,0.183
1730980683745,2024-11-07T12:58:03.745,37.105,0.671,-0.061,0.366
1730980683750,2024-11-07T12:58:03.750,37.110,0.549,-0.061,0.244
1730980683755,2024-11-07T12:58:03.755,37.115,0.732,-0.122,0.183
1730980683760,2024-11-07T12:58:03.760,37.120,0.671,-0.183,0.244
1730980683765,2024-11-07T12:58:03.765,37.125,0.671,-0.183,0.183
1730980683770,2024-11-07T12:58:03.770,37.130,0.671,-0.061,0.183
1730980683775,2024-11-07T12:58:03.775,37.135,0.549,-0.061,0.183
1730980683780,2024-11-07T12:58:03.780,37.140,0.488,-0.122,0.305
1730980683785,2024-11-07T12:58:03.785,37.145,0.610,0.000,0.305
1730980683790,2024-11-07T12:58:03.790,37.150,0.671,-0.122,0.183
1730980683795,2024-11-07T12:58:03.795,37.155,0.488,-0.122,0.122
1730980683800,2024-11-07T12:58:03.800,37.160,0.610,-0.183,0.244
1730980683805,2024-11-07T12:58:03.805,37.165,0.488,-0.183,0.244
1730980683810,2024-11-07T12:58:03.810,37.170,0.427,-0.183,0.244
1730980683815,2024-11-07T12:58:03.815,37.175,0.549,-0.183,0.244
1730980683820,2024-11-07T12:58:03.820,37.180,0.671,-0.244,0.244
1730980683825,2024-11-07T12:58:03.825,37.185,0.671,-0.183,0.305
