epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1730980876787,2024-11-07T13:01:16.787,26.330,0.579,-0.091,0.198
1730980876792,2024-11-07T13:01:16.792,26.335,0.503,-0.114,0.240
1730980876797,2024-11-07T13:01:16.797,26.340,0.686,-0.080,0.221
1730980876802,2024-11-07T13:01:16.802,26.345,0.816,-0.137,0.225
1730980876807,2024-11-07T13:01:16.807,26.350,0.678,-0.160,0.225
1730980876812,2024-11-07T13:01:16.812,26.355,0.617,-0.072,0.259
1730980876817,2024-11-07T13:01:16.817,26.360,0.690,-0.118,0.187
1730980876822,2024-11-07T13:01:16.822,26.365,0.560,-0.133,0.240
1730980876827,2024-11-07T13:01:16.827,26.370,0.556,-0.072,0.229
1730980876832,2024-11-07T13:01:16.832,26.375,0.728,-0.141,0.229
1730980876837,2024-11-07T13:01:16.837,26.380,0.648,-0.206,0.202
1730980876842,2024-11-07T13:01:16.842,26.385,0.621,-0.198,0.240
1730980876847,2024-11-07T13:01:16.847,26.390,0.598,-0.107,0.236
1730980876852,2024-11-07T13:01:16.852,26.395,0.617,-0.114,0.187
1730980876857,2024-11-07T13:01:16.857,26.400,0.682,-0.065,0.309
1730980876862,2024-11-07T13:01:16.862,26.405,0.572,-0.038,0.232
1730980876867,2024-11-07T13:01:16.867,26.410,0.484,-0.232,0.103
1730980876872,2024-11-07T13:01:16.872,26.415,0.671,-0.171,0.152
1730980876877,2024-11-07T13:01:16.877,26.420,0.659,-0.141,0.278
1730980876882,2024-11-07T13:01:16.882,26.425,0.530,-0.194,0.324
1730980876887,2024-11-07T13:01:16.887,26.430,0.621,-0.183,0.175
1730980876892,2024-11-07T13:01:16.892,26.435,0.648,-0.088,0.267
1730980876897,2024-11-07T13:01:16.897,26.440,0.473,-0.248,0.305
1730980876902,2024-11-07T13:01:16.902,26.445,0.614,-0.179,0.137
1730980876907,2024-11-07T13:01:16.907,26.450,0.671,-0.130,0.103
1730980876912,2024-11-07T13:01:16.912,26.455,0.694,-0.145,0.164
1730980876917,2024-11-07T13:01:16.917,26.460,0.716,-0.130,0.301
1730980876922,2024-11-07T13:01:16.922,26.465,0.785,0.046,0.274
1730980876927,2024-11-07T13:01:16.927,26.470,0.549,0.000,0.252
1730980876932,2024-11-07T13:01:16.932,26.475,0.610,-0.023,0.240
1730980876937,2024-11-07T13:01:16.937,26.480,0.644,0.000,0.244
1730980876942,2024-11-07T13:01:16.942,26.485,0.587,-0.084,0.145
1730980876947,2024-11-07T13:01:16.947,26.490,0.575,-0.103,0.236
1730980876952,2024-11-07T13:01:16.952,26.495,0.678,-0.099,0.232
1730980876957,2024-11-07T13:01:16.957,26.500,0.591,-0.168,0.149
1730980876962,2024-11-07T13:01:16.962,26.505,0.492,-0.236,0.297
1730980876967,2024-11-07T13:01:16.967,26.510,0.625,-0.084,0.271
1730980876972,2024-11-07T13:01:16.972,26.515,0.553,-0.069,0.255
1730980876977,2024-11-07T13:01:16.977,26.520,0.560,-0.183,0.229
1730980876982,2024-11-07T13:01:16.982,26.525,0.522,-0.179,0.282
1730980876987,2024-11-07T13:01:16.987,26.530,0.690,-0.179,0.278
1730980876992,2024-11-07T13:01:16.992,26.535,0.644,-0.130,0.187
1730980876997,2024-11-07T13:01:16.997,26.540,0.610,-0.137,0.278
1730980877002,2024-11-07T13:01:17.002,26.545,0.553,-0.187,0.263
1730980877007,2024-11-07T13:01:17.007,26.550,0.625,-0.156,0.164
1730980877012,2024-11-07T13:01:17.012,26.555,0.488,-0.152,0.183
1730980877017,2024-11-07T13:01:17.017,26.560,0.556,-0.103,0.160
1730980877022,2024-11-07T13:01:17.022,26.565,0.514,-0.194,0.271
1730980877027,2024-11-07T13:01:17.027,26.570,0.427,-0.149,0.206
1730980877032,2024-11-07T13:01:17.032,26.575,0.625,-0.004,0.152
1730980877037,2024-11-07T13:01:17.037,26.580,0.537,-0.053,0.248
1730980877042,2024-11-07T13:01:17.042,26.585,0.709,-0.179,0.194
1730980877047,2024-11-07T13:01:17.047,26.590,0.644,-0.187,0.229
1730980877052,2024-11-07T13:01:17.052,26.595,0.747,-0.080,0.164
1730980877057,2024-11-07T13:01:17.057,26.600,0.587,-0.145,0.141
1730980877062,2024-11-07T13:01:17.062,26.605,0.362,-0.137,0.183
1730980877067,2024-11-07T13:01:17.067,26.610,0.465,-0.248,0.297
1730980877072,2024-11-07T13:01:17.072,26.615,0.507,-0.164,0.282
1730980877077,2024-11-07T13:01:17.077,26.620,0.404,-0.130,0.194
1730980877082,2024-11-07T13:01:17.082,26.625,0.534,-0.160,0.358
1730980877087,2024-11-07T13:01:17.087,26.630,0.507,-0.107,0.328
1730980877092,2024-11-07T13:01:17.092,26.635,0.568,-0.145,0.248
1730980877097,2024-11-07T13:01:17.097,26.640,0.636,-0.141,0.229
1730980877102,2024-11-07T13:01:17.102,26.645,0.579,-0.187,0.213
1730980877107,2024-11-07T13:01:17.107,26.650,0.503,-0.149,0.187
1730980877112,2024-11-07T13:01:17.112,26.655,0.465,-0.076,0.244
1730980877117,2024-11-07T13:01:17.117,26.660,0.484,-0.103,0.313
1730980877122,2024-11-07T13:01:17.122,26.665,0.465,-0.168,0.210
1730980877127,2024-11-07T13:01:17.127,26.670,0.556,-0.034,0.240
1730980877132,2024-11-07T13:01:17.132,26.675,0.648,-0.149,0.160
1730980877137,2024-11-07T13:01:17.137,26.680,0.556,-0.168,0.221
1730980877142,2024-11-07T13:01:17.142,26.685,0.560,-0.072,0.309
1730980877147,2024-11-07T13:01:17.147,26.690,0.526,-0.080,0.244
1730980877152,2024-11-07T13:01:17.152,26.695,0.636,-0.088,0.202
1730980877157,2024-11-07T13:01:17.157,26.700,0.636,-0.095,0.236
1730980877162,2024-11-07T13:01:17.162,26.705,0.686,-0.118,0.267
1730980877167,2024-11-07T13:01:17.167,26.710,0.667,-0.164,0.271
1730980877172,2024-11-07T13:01:17.172,26.715,0.694,-0.080,0.232
1730980877177,2024-11-07T13:01:17.177,26.720,0.739,-0.076,0.244
1730980877182,2024-11-07T13:01:17.182,26.725,0.610,-0.141,0.274
1730980877187,2024-11-07T13:01:17.187,26.730,0.579,-0.202,0.217
1730980877192,2024-11-07T13:01:17.192,26.735,0.553,-0.130,0.225
1730980877197,2024-11-07T13:01:17.197,26.740,0.499,-0.084,0.274
1730980877202,2024-11-07T13:01:17.202,26.745,0.556,-0.103,0.160
1730980877207,2024-11-07T13:01:17.207,26.750,0.480,-0.046,0.088
1730980877212,2024-11-07T13:01:17.212,26.755,0.652,-0.141,0.263
1730980877217,2024-11-07T13:01:17.217,26.760,0.724,-0.198,0.248
1730980877222,2024-11-07T13:01:17.222,26.765,0.659,-0.111,0.198
1730980877227,2024-11-07T13:01:17.227,26.770,0.503,-0.152,0.229
1730980877232,2024-11-07T13:01:17.232,26.775,0.526,-0.095,0.255
1730980877237,2024-11-07T13:01:17.237,26.780,0.614,-0.168,0.267
1730980877242,2024-11-07T13:01:17.242,26.785,0.602,-0.309,0.137
1730980877247,2024-11-07T13:01:17.247,26.790,0.522,-0.183,0.217
1730980877252,2024-11-07T13:01:17.252,26.795,0.575,-0.183,0.290
1730980877257,2024-11-07T13:01:17.257,26.800,0.728,-0.206,0.362
1730980877262,2024-11-07T13:01:17.262,26.805,0.633,-0.053,0.252
1730980877267,2024-11-07T13:01:17.267,26.810,0.556,-0.175,0.187
1730980877272,2024-11-07T13:01:17.272,26.815,0.644,-0.076,0.210
1730980877277,2024-11-07T13:01:17.277,26.820,0.602,-0.027,0.236
1730980877282,2024-11-07T13:01:17.282,26.825,0.629,-0.145,0.263
1730980877287,2024-11-07T13:01:17.287,26.830,0.648,-0.050,0.255
1730980877292,2024-11-07T13:01:17.292,26.835,0.655,-0.076,0.274
1730980877297,2024-11-07T13:01:17.297,26.840,0.663,-0.130,0.152
1730980877302,2024-11-07T13:01:17.302,26.845,0.480,-0.099,0.210
1730980877307,2024-11-07T13:01:17.307,26.850,0.507,-0.183,0.259
1730980877312,2024-11-07T13:01:17.312,26.855,0.450,-0.221,0.358
1730980877317,2024-11-07T13:01:17.317,26.860,0.610,-0.145,0.271
1730980877322,2024-11-07T13:01:17.322,26.865,0.682,-0.187,0.183
1730980877327,2024-11-07T13:01:17.327,26.870,0.655,-0.156,0.217
1730980877332,2024-11-07T13:01:17.332,26.875,0.606,-0.111,0.202
1730980877337,2024-11-07T13:01:17.337,26.880,0.659,-0.095,0.156
1730980877342,2024-11-07T13:01:17.342,26.885,0.747,-0.114,0.286
1730980877347,2024-11-07T13:01:17.347,26.890,0.595,-0.152,0.263
1730980877352,2024-11-07T13:01:17.352,26.895,0.526,-0.099,0.225
1730980877357,2024-11-07T13:01:17.357,26.900,0.602,-0.030,0.293
1730980877362,2024-11-07T13:01:17.362,26.905,0.549,-0.080,0.293
1730980877367,2024-11-07T13:01:17.367,26.910,0.617,-0.171,0.171
1730980877372,2024-11-07T13:01:17.372,26.915,0.560,-0.133,0.076
1730980877377,2024-11-07T13:01:17.377,26.920,0.663,-0.156,0.248
1730980877382,2024-11-07T13:01:17.382,26.925,0.808,-0.171,0.274
1730980877387,2024-11-07T13:01:17.387,26.930,0.648,-0.141,0.202
1730980877392,2024-11-07T13:01:17.392,26.935,0.587,-0.194,0.297
1730980877397,2024-11-07T13:01:17.397,26.940,0.587,-0.217,0.263
1730980877402,2024-11-07T13:01:17.402,26.945,0.652,-0.160,0.255
1730980877407,2024-11-07T13:01:17.407,26.950,0.652,-0.137,0.278
1730980877412,2024-11-07T13:01:17.412,26.955,0.694,-0.088,0.248
1730980877417,2024-11-07T13:01:17.417,26.960,0.625,-0.061,0.213
1730980877422,2024-11-07T13:01:17.422,26.965,0.556,-0.145,0.244
1730980877427,2024-11-07T13:01:17.427,26.970,0.579,-0.164,0.244
1730980877432,2024-11-07T13:01:17.432,26.975,0.587,-0.133,0.274
1730980877437,2024-11-07T13:01:17.437,26.980,0.629,-0.107,0.206
1730980877442,2024-11-07T13:01:17.442,26.985,0.534,-0.091,0.187
1730980877447,2024-11-07T13:01:17.447,26.990,0.514,0.069,0.259
1730980877452,2024-11-07T13:01:17.452,26.995,0.499,0.015,0.263
1730980877457,2024-11-07T13:01:17.457,27.000,0.621,-0.065,0.301
1730980877462,2024-11-07T13:01:17.462,27.005,0.568,0.011,0.339
1730980877467,2024-11-07T13:01:17.467,27.010,0.454,-0.061,0.313
1730980877472,2024-11-07T13:01:17.472,27.015,0.583,-0.050,0.221
1730980877477,2024-11-07T13:01:17.477,27.020,0.640,-0.149,0.236
1730980877482,2024-11-07T13:01:17.482,27.025,0.633,-0.217,0.252
1730980877487,2024-11-07T13:01:17.487,27.030,0.434,-0.156,0.213
1730980877492,2024-11-07T13:01:17.492,27.035,0.480,-0.156,0.225
1730980877497,2024-11-07T13:01:17.497,27.040,0.621,-0.236,0.255
1730980877502,2024-11-07T13:01:17.502,27.045,0.629,-0.133,0.160
1730980877507,2024-11-07T13:01:17.507,27.050,0.640,-0.046,0.171
1730980877512,2024-11-07T13:01:17.512,27.055,0.697,-0.053,0.225
1730980877517,2024-11-07T13:01:17.517,27.060,0.694,0.015,0.225
1730980877522,2024-11-07T13:01:17.522,27.065,0.488,-0.080,0.202
1730980877527,2024-11-07T13:01:17.527,27.070,0.663,-0.145,0.191
1730980877532,2024-11-07T13:01:17.532,27.075,0.629,-0.236,0.278
1730980877537,2024-11-07T13:01:17.537,27.080,0.652,-0.145,0.240
1730980877542,2024-11-07T13:01:17.542,27.085,0.667,-0.126,0.191
1730980877547,2024-11-07T13:01:17.547,27.090,0.655,-0.095,0.335
1730980877552,2024-11-07T13:01:17.552,27.095,0.648,-0.168,0.271
1730980877557,2024-11-07T13:01:17.557,27.100,0.732,-0.019,0.229
1730980877562,2024-11-07T13:01:17.562,27.105,0.697,0.027,0.187
1730980877567,2024-11-07T13:01:17.567,27.110,0.503,-0.076,0.183
1730980877572,2024-11-07T13:01:17.572,27.115,0.530,-0.069,0.221
1730980877577,2024-11-07T13:01:17.577,27.120,0.671,-0.046,0.187
1730980877582,2024-11-07T13:01:17.582,27.125,0.587,-0.114,0.225
1730980877587,2024-11-07T13:01:17.587,27.130,0.545,-0.252,0.210
1730980877592,2024-11-07T13:01:17.592,27.135,0.564,-0.160,0.301
1730980877597,2024-11-07T13:01:17.597,27.140,0.644,-0.099,0.255
1730980877602,2024-11-07T13:01:17.602,27.145,0.579,-0.084,0.133
1730980877607,2024-11-07T13:01:17.607,27.150,0.629,-0.137,0.252
1730980877612,2024-11-07T13:01:17.612,27.155,0.663,-0.038,0.335
1730980877617,2024-11-07T13:01:17.617,27.160,0.781,-0.080,0.293
1730980877622,2024-11-07T13:01:17.622,27.165,0.694,-0.038,0.137
1730980877627,2024-11-07T13:01:17.627,27.170,0.614,-0.065,0.206
1730980877632,2024-11-07T13:01:17.632,27.175,0.675,-0.084,0.286
1730980877637,2024-11-07T13:01:17.637,27.180,0.655,-0.130,0.225
1730980877642,2024-11-07T13:01:17.642,27.185,0.655,-0.095,0.358
1730980877647,2024-11-07T13:01:17.647,27.190,0.614,-0.133,0.252
1730980877652,2024-11-07T13:01:17.652,27.195,0.495,-0.286,0.042
1730980877657,2024-11-07T13:01:17.657,27.200,0.614,-0.114,0.160
1730980877662,2024-11-07T13:01:17.662,27.205,0.564,-0.107,0.339
1730980877667,2024-11-07T13:01:17.667,27.210,0.556,-0.145,0.111
1730980877672,2024-11-07T13:01:17.672,27.215,0.743,-0.008,0.171
1730980877677,2024-11-07T13:01:17.677,27.220,0.602,-0.061,0.156
1730980877682,2024-11-07T13:01:17.682,27.225,0.541,-0.019,0.084
1730980877687,2024-11-07T13:01:17.687,27.230,0.636,-0.137,0.210
1730980877692,2024-11-07T13:01:17.692,27.235,0.686,-0.206,0.278
1730980877697,2024-11-07T13:01:17.697,27.240,0.587,-0.145,0.263
1730980877702,2024-11-07T13:01:17.702,27.245,0.606,-0.171,0.290
1730980877707,2024-11-07T13:01:17.707,27.250,0.495,-0.202,0.259
1730980877712,2024-11-07T13:01:17.712,27.255,0.423,-0.240,0.232
1730980877717,2024-11-07T13:01:17.717,27.260,0.633,0.046,0.240
1730980877722,2024-11-07T13:01:17.722,27.265,0.701,0.004,0.141
1730980877727,2024-11-07T13:01:17.727,27.270,0.625,-0.065,0.240
1730980877732,2024-11-07T13:01:17.732,27.275,0.675,-0.145,0.198
1730980877737,2024-11-07T13:01:17.737,27.280,0.587,-0.130,0.141
1730980877742,2024-11-07T13:01:17.742,27.285,0.442,-0.118,0.168
1730980877747,2024-11-07T13:01:17.747,27.290,0.591,-0.111,0.168
1730980877752,2024-11-07T13:01:17.752,27.295,0.655,-0.088,0.286
1730980877757,2024-11-07T13:01:17.757,27.300,0.556,-0.023,0.213
1730980877762,2024-11-07T13:01:17.762,27.305,0.617,-0.122,0.271
1730980877767,2024-11-07T13:01:17.767,27.310,0.694,-0.191,0.305
1730980877772,2024-11-07T13:01:17.772,27.315,0.537,-0.114,0.244
1730980877777,2024-11-07T13:01:17.777,27.320,0.549,-0.202,0.210
1730980877782,2024-11-07T13:01:17.782,27.325,0.614,-0.130,0.213
1730980877787,2024-11-07T13:01:17.787,27.330,0.629,-0.065,0.274
1730980877792,2024-11-07T13:01:17.792,27.335,0.598,-0.053,0.210
1730980877797,2024-11-07T13:01:17.797,27.340,0.697,-0.126,0.232
1730980877802,2024-11-07T13:01:17.802,27.345,0.633,-0.145,0.274
1730980877807,2024-11-07T13:01:17.807,27.350,0.625,-0.099,0.263
1730980877812,2024-11-07T13:01:17.812,27.355,0.549,-0.069,0.179
1730980877817,2024-11-07T13:01:17.817,27.360,0.575,-0.111,0.145
1730980877822,2024-11-07T13:01:17.822,27.365,0.629,-0.061,0.210
1730980877827,2024-11-07T13:01:17.827,27.370,0.575,-0.008,0.263
1730980877832,2024-11-07T13:01:17.832,27.375,0.549,-0.191,0.183
1730980877837,2024-11-07T13:01:17.837,27.380,0.709,-0.160,0.210
1730980877842,2024-11-07T13:01:17.842,27.385,0.644,-0.103,0.232
1730980877847,2024-11-07T13:01:17.847,27.390,0.595,-0.114,0.187
1730980877852,2024-11-07T13:01:17.852,27.395,0.595,-0.145,0.263
1730980877857,2024-11-07T13:01:17.857,27.400,0.530,-0.152,0.263
1730980877862,2024-11-07T13:01:17.862,27.405,0.663,-0.091,0.179
1730980877867,2024-11-07T13:01:17.867,27.410,0.728,-0.126,0.229
1730980877872,2024-11-07T13:01:17.872,27.415,0.614,-0.164,0.255
1730980877877,2024-11-07T13:01:17.877,27.420,0.473,0.000,0.160
1730980877882,2024-11-07T13:01:17.882,27.425,0.564,-0.137,0.175
1730980877887,2024-11-07T13:01:17.887,27.430,0.545,-0.114,0.286
1730980877892,2024-11-07T13:01:17.892,27.435,0.556,0.042,0.278
1730980877897,2024-11-07T13:01:17.897,27.440,0.587,-0.088,0.252
1730980877902,2024-11-07T13:01:17.902,27.445,0.587,-0.191,0.278
1730980877907,2024-11-07T13:01:17.907,27.450,0.648,-0.179,0.194
1730980877912,2024-11-07T13:01:17.912,27.455,0.583,-0.210,0.248
1730980877917,2024-11-07T13:01:17.917,27.460,0.507,-0.282,0.263
1730980877922,2024-11-07T13:01:17.922,27.465,0.560,-0.141,0.210
1730980877927,2024-11-07T13:01:17.927,27.470,0.636,-0.095,0.137
1730980877932,2024-11-07T13:01:17.932,27.475,0.617,-0.076,0.236
1730980877937,2024-11-07T13:01:17.937,27.480,0.534,0.000,0.217
1730980877942,2024-11-07T13:01:17.942,27.485,0.553,0.038,0.232
1730980877947,2024-11-07T13:01:17.947,27.490,0.652,-0.191,0.248
1730980877952,2024-11-07T13:01:17.952,27.495,0.663,-0.194,0.175
1730980877957,2024-11-07T13:01:17.957,27.500,0.606,-0.210,0.271
1730980877962,2024-11-07T13:01:17.962,27.505,0.499,-0.111,0.198
1730980877967,2024-11-07T13:01:17.967,27.510,0.655,-0.095,0.259
1730980877972,2024-11-07T13:01:17.972,27.515,0.678,-0.202,0.248
1730980877977,2024-11-07T13:01:17.977,27.520,0.617,-0.122,0.103
1730980877982,2024-11-07T13:01:17.982,27.525,0.514,-0.084,0.255
1730980877987,2024-11-07T13:01:17.987,27.530,0.614,-0.130,0.320
1730980877992,2024-11-07T13:01:17.992,27.535,0.579,-0.244,0.221
1730980877997,2024-11-07T13:01:17.997,27.540,0.564,-0.107,0.202
1730980878002,2024-11-07T13:01:18.002,27.545,0.705,-0.210,0.225
1730980878007,2024-11-07T13:01:18.007,27.550,0.766,-0.019,0.267
1730980878012,2024-11-07T13:01:18.012,27.555,0.652,0.061,0.244
1730980878017,2024-11-07T13:01:18.017,27.560,0.583,-0.130,0.259
1730980878022,2024-11-07T13:01:18.022,27.565,0.499,-0.145,0.290
1730980878027,2024-11-07T13:01:18.027,27.570,0.450,-0.141,0.343
1730980878032,2024-11-07T13:01:18.032,27.575,0.499,-0.126,0.225
1730980878037,2024-11-07T13:01:18.037,27.580,0.568,-0.133,0.160
1730980878042,2024-11-07T13:01:18.042,27.585,0.606,-0.084,0.305
1730980878047,2024-11-07T13:01:18.047,27.590,0.629,-0.126,0.232
1730980878052,2024-11-07T13:01:18.052,27.595,0.503,-0.095,0.179
1730980878057,2024-11-07T13:01:18.057,27.600,0.503,-0.141,0.221
1730980878062,2024-11-07T13:01:18.062,27.605,0.629,-0.225,0.232
1730980878067,2024-11-07T13:01:18.067,27.610,0.591,-0.133,0.133
1730980878072,2024-11-07T13:01:18.072,27.615,0.522,-0.107,0.206
1730980878077,2024-11-07T13:01:18.077,27.620,0.640,-0.084,0.221
1730980878082,2024-11-07T13:01:18.082,27.625,0.583,0.000,0.286
1730980878087,2024-11-07T13:01:18.087,27.630,0.617,-0.179,0.175
1730980878092,2024-11-07T13:01:18.092,27.635,0.751,-0.168,0.198
1730980878097,2024-11-07T13:01:18.097,27.640,0.777,-0.065,0.271
1730980878102,2024-11-07T13:01:18.102,27.645,0.572,-0.217,0.156
1730980878107,2024-11-07T13:01:18.107,27.650,0.454,-0.187,0.252
1730980878112,2024-11-07T13:01:18.112,27.655,0.640,-0.114,0.225
1730980878117,2024-11-07T13:01:18.117,27.660,0.648,-0.034,0.221
1730980878122,2024-11-07T13:01:18.122,27.665,0.591,-0.133,0.206
1730980878127,2024-11-07T13:01:18.127,27.670,0.541,-0.149,0.210
1730980878132,2024-11-07T13:01:18.132,27.675,0.724,-0.118,0.183
1730980878137,2024-11-07T13:01:18.137,27.680,0.728,-0.103,0.175
1730980878142,2024-11-07T13:01:18.142,27.685,0.598,-0.053,0.232
1730980878147,2024-11-07T13:01:18.147,27.690,0.572,-0.175,0.286
1730980878152,2024-11-07T13:01:18.152,27.695,0.675,-0.126,0.236
1730980878157,2024-11-07T13:01:18.157,27.700,0.690,-0.091,0.236
1730980878162,2024-11-07T13:01:18.162,27.705,0.671,-0.053,0.282
1730980878167,2024-11-07T13:01:18.167,27.710,0.366,0.019,0.263
1730980878172,2024-11-07T13:01:18.172,27.715,0.534,-0.152,0.328
1730980878177,2024-11-07T13:01:18.177,27.720,0.553,-0.145,0.347
1730980878182,2024-11-07T13:01:18.182,27.725,0.595,-0.179,0.335
1730980878187,2024-11-07T13:01:18.187,27.730,0.686,-0.126,0.286
1730980878192,2024-11-07T13:01:18.192,27.735,0.648,0.015,0.309
1730980878197,2024-11-07T13:01:18.197,27.740,0.572,-0.191,0.202
1730980878202,2024-11-07T13:01:18.202,27.745,0.534,-0.118,0.198
1730980878207,2024-11-07T13:01:18.207,27.750,0.636,-0.168,0.206
1730980878212,2024-11-07T13:01:18.212,27.755,0.530,-0.194,0.194
1730980878217,2024-11-07T13:01:18.217,27.760,0.629,-0.229,0.183
1730980878222,2024-11-07T13:01:18.222,27.765,0.396,-0.133,0.206
1730980878227,2024-11-07T13:01:18.227,27.770,0.450,-0.171,0.286
1730980878232,2024-11-07T13:01:18.232,27.775,0.614,-0.175,0.210
1730980878237,2024-11-07T13:01:18.237,27.780,0.636,-0.229,0.152
1730980878242,2024-11-07T13:01:18.242,27.785,0.572,-0.095,0.244
1730980878247,2024-11-07T13:01:18.247,27.790,0.705,-0.111,0.278
1730980878252,2024-11-07T13:01:18.252,27.795,0.713,-0.107,0.313
1730980878257,2024-11-07T13:01:18.257,27.800,0.655,-0.061,0.255
1730980878262,2024-11-07T13:01:18.262,27.805,0.476,-0.065,0.171
1730980878267,2024-11-07T13:01:18.267,27.810,0.492,-0.229,0.248
1730980878272,2024-11-07T13:01:18.272,27.815,0.774,-0.152,0.267
1730980878277,2024-11-07T13:01:18.277,27.820,0.640,-0.114,0.187
1730980878282,2024-11-07T13:01:18.282,27.825,0.648,-0.088,0.198
1730980878287,2024-11-07T13:01:18.287,27.830,0.652,-0.091,0.290
1730980878292,2024-11-07T13:01:18.292,27.835,0.484,-0.206,0.328
1730980878297,2024-11-07T13:01:18.297,27.840,0.667,-0.141,0.244
1730980878302,2024-11-07T13:01:18.302,27.845,0.488,-0.046,0.267
1730980878307,2024-11-07T13:01:18.307,27.850,0.381,-0.038,0.274
1730980878312,2024-11-07T13:01:18.312,27.855,0.514,-0.213,0.179
1730980878317,2024-11-07T13:01:18.317,27.860,0.530,-0.141,0.236
1730980878322,2024-11-07T13:01:18.322,27.865,0.629,-0.050,0.248
1730980878327,2024-11-07T13:01:18.327,27.870,0.648,-0.141,0.320
1730980878332,2024-11-07T13:01:18.332,27.875,0.583,-0.149,0.206
1730980878337,2024-11-07T13:01:18.337,27.880,0.675,-0.206,0.156
1730980878342,2024-11-07T13:01:18.342,27.885,0.697,-0.103,0.240
1730980878347,2024-11-07T13:01:18.347,27.890,0.587,-0.046,0.362
1730980878352,2024-11-07T13:01:18.352,27.895,0.419,-0.076,0.316
1730980878357,2024-11-07T13:01:18.357,27.900,0.617,-0.038,0.175
1730980878362,2024-11-07T13:01:18.362,27.905,0.682,-0.114,0.160
1730980878367,2024-11-07T13:01:18.367,27.910,0.480,-0.274,0.274
1730980878372,2024-11-07T13:01:18.372,27.915,0.686,-0.164,0.217
1730980878377,2024-11-07T13:01:18.377,27.920,0.560,-0.057,0.278
1730980878382,2024-11-07T13:01:18.382,27.925,0.583,-0.114,0.221
1730980878387,2024-11-07T13:01:18.387,27.930,0.564,-0.099,0.271
1730980878392,2024-11-07T13:01:18.392,27.935,0.614,-0.111,0.274
1730980878397,2024-11-07T13:01:18.397,27.940,0.572,-0.179,0.217
1730980878402,2024-11-07T13:01:18.402,27.945,0.560,-0.107,0.286
1730980878407,2024-11-07T13:01:18.407,27.950,0.736,-0.130,0.202
1730980878412,2024-11-07T13:01:18.412,27.955,0.671,-0.126,0.213
1730980878417,2024-11-07T13:01:18.417,27.960,0.644,-0.061,0.313
1730980878422,2024-11-07T13:01:18.422,27.965,0.556,-0.050,0.290
1730980878427,2024-11-07T13:01:18.427,27.970,0.640,-0.084,0.152
1730980878432,2024-11-07T13:01:18.432,27.975,0.636,-0.194,0.137
1730980878437,2024-11-07T13:01:18.437,27.980,0.556,-0.149,0.271
1730980878442,2024-11-07T13:01:18.442,27.985,0.499,-0.175,0.267
1730980878447,2024-11-07T13:01:18.447,27.990,0.720,-0.160,0.229
1730980878452,2024-11-07T13:01:18.452,27.995,0.823,-0.046,0.221
1730980878457,2024-11-07T13:01:18.457,28.000,0.507,-0.191,0.293
1730980878462,2024-11-07T13:01:18.462,28.005,0.469,-0.107,0.229
1730980878467,2024-11-07T13:01:18.467,28.010,0.534,-0.080,0.221
1730980878472,2024-11-07T13:01:18.472,28.015,0.461,-0.191,0.221
1730980878477,2024-11-07T13:01:18.477,28.020,0.690,-0.103,0.267
1730980878482,2024-11-07T13:01:18.482,28.025,0.560,-0.061,0.267
1730980878487,2024-11-07T13:01:18.487,28.030,0.625,-0.160,0.252
1730980878492,2024-11-07T13:01:18.492,28.035,0.610,-0.084,0.248
1730980878497,2024-11-07T13:01:18.497,28.040,0.591,-0.137,0.328
1730980878502,2024-11-07T13:01:18.502,28.045,0.465,-0.118,0.316
1730980878507,2024-11-07T13:01:18.507,28.050,0.534,-0.221,0.194
1730980878512,2024-11-07T13:01:18.512,28.055,0.556,-0.057,0.278
1730980878517,2024-11-07T13:01:18.517,28.060,0.610,-0.118,0.240
1730980878522,2024-11-07T13:01:18.522,28.065,0.575,-0.099,0.206
1730980878527,2024-11-07T13:01:18.527,28.070,0.572,-0.091,0.160
1730980878532,2024-11-07T13:01:18.532,28.075,0.579,-0.107,0.152
1730980878537,2024-11-07T13:01:18.537,28.080,0.591,-0.149,0.328
1730980878542,2024-11-07T13:01:18.542,28.085,0.655,-0.130,0.225
1730980878547,2024-11-07T13:01:18.547,28.090,0.579,-0.061,0.263
1730980878552,2024-11-07T13:01:18.552,28.095,0.671,-0.111,0.286
1730980878557,2024-11-07T13:01:18.557,28.100,0.572,-0.145,0.328
1730980878562,2024-11-07T13:01:18.562,28.105,0.446,-0.107,0.278
1730980878567,2024-11-07T13:01:18.567,28.110,0.602,-0.152,0.229
1730980878572,2024-11-07T13:01:18.572,28.115,0.568,-0.088,0.191
1730980878577,2024-11-07T13:01:18.577,28.120,0.667,-0.015,0.240
1730980878582,2024-11-07T13:01:18.582,28.125,0.534,-0.088,0.221
1730980878587,2024-11-07T13:01:18.587,28.130,0.587,-0.088,0.202
1730980878592,2024-11-07T13:01:18.592,28.135,0.602,-0.095,0.202
1730980878597,2024-11-07T13:01:18.597,28.140,0.614,-0.065,0.202
1730980878602,2024-11-07T13:01:18.602,28.145,0.659,-0.050,0.183
1730980878607,2024-11-07T13:01:18.607,28.150,0.766,-0.164,0.381
1730980878612,2024-11-07T13:01:18.612,28.155,0.514,-0.194,0.297
1730980878617,2024-11-07T13:01:18.617,28.160,0.572,-0.164,0.168
